X,CH1,CH2
Second,Volt,Volt
-6.3259999e-04,6.00000e-01,4.00000e-02
-6.3239998e-04,2.00000e-01,0.00000e+00
-6.3219998e-04,6.00000e-01,4.00000e-02
-6.3199998e-04,2.00000e-01,0.00000e+00
-6.3179998e-04,6.00000e-01,4.00000e-02
-6.3159998e-04,2.00000e-01,0.00000e+00
-6.3139998e-04,6.00000e-01,4.00000e-02
-6.3119998e-04,2.00000e-01,0.00000e+00
-6.3099997e-04,6.00000e-01,6.00000e-02
-6.3079997e-04,2.00000e-01,0.00000e+00
-6.3059997e-04,6.00000e-01,6.00000e-02
-6.3039997e-04,2.00000e-01,2.00000e-02
-6.3019997e-04,6.00000e-01,4.00000e-02
-6.2999997e-04,2.00000e-01,0.00000e+00
-6.2979996e-04,6.00000e-01,6.00000e-02
-6.2959996e-04,2.00000e-01,0.00000e+00
-6.2939996e-04,6.00000e-01,6.00000e-02
-6.2919996e-04,2.00000e-01,0.00000e+00
-6.2899996e-04,6.00000e-01,6.00000e-02
-6.2879996e-04,2.00000e-01,2.00000e-02
-6.2859996e-04,6.00000e-01,4.00000e-02
-6.2840001e-04,2.00000e-01,2.00000e-02
-6.2820001e-04,6.00000e-01,6.00000e-02
-6.2800001e-04,2.00000e-01,2.00000e-02
-6.2780001e-04,6.00000e-01,6.00000e-02
-6.2760001e-04,2.00000e-01,2.00000e-02
-6.2740000e-04,6.00000e-01,6.00000e-02
-6.2720000e-04,2.00000e-01,2.00000e-02
-6.2700000e-04,6.00000e-01,6.00000e-02
-6.2680000e-04,2.00000e-01,2.00000e-02
-6.2660000e-04,6.00000e-01,6.00000e-02
-6.2640000e-04,2.00000e-01,2.00000e-02
-6.2620000e-04,6.00000e-01,4.00000e-02
-6.2599999e-04,2.00000e-01,2.00000e-02
-6.2579999e-04,6.00000e-01,6.00000e-02
-6.2559999e-04,2.00000e-01,2.00000e-02
-6.2539999e-04,6.00000e-01,6.00000e-02
-6.2519999e-04,2.00000e-01,2.00000e-02
-6.2499999e-04,6.00000e-01,6.00000e-02
-6.2479998e-04,2.00000e-01,2.00000e-02
-6.2459998e-04,6.00000e-01,6.00000e-02
-6.2439998e-04,2.00000e-01,2.00000e-02
-6.2419998e-04,6.00000e-01,6.00000e-02
-6.2399998e-04,2.00000e-01,2.00000e-02
-6.2379998e-04,6.00000e-01,6.00000e-02
-6.2359998e-04,2.00000e-01,2.00000e-02
-6.2339997e-04,6.00000e-01,6.00000e-02
-6.2319997e-04,0.00000e+00,2.00000e-02
-6.2299997e-04,6.00000e-01,6.00000e-02
-6.2279997e-04,2.00000e-01,2.00000e-02
-6.2259997e-04,6.00000e-01,6.00000e-02
-6.2239997e-04,2.00000e-01,2.00000e-02
-6.2219996e-04,6.00000e-01,6.00000e-02
-6.2199996e-04,2.00000e-01,2.00000e-02
-6.2179996e-04,6.00000e-01,6.00000e-02
-6.2159996e-04,2.00000e-01,2.00000e-02
-6.2139996e-04,6.00000e-01,6.00000e-02
-6.2119996e-04,2.00000e-01,2.00000e-02
-6.2099996e-04,6.00000e-01,6.00000e-02
-6.2079995e-04,2.00000e-01,2.00000e-02
-6.2060001e-04,6.00000e-01,6.00000e-02
-6.2040001e-04,2.00000e-01,2.00000e-02
-6.2020001e-04,6.00000e-01,6.00000e-02
-6.2000001e-04,2.00000e-01,2.00000e-02
-6.1980000e-04,6.00000e-01,6.00000e-02
-6.1960000e-04,2.00000e-01,2.00000e-02
-6.1940000e-04,6.00000e-01,6.00000e-02
-6.1920000e-04,2.00000e-01,2.00000e-02
-6.1900000e-04,6.00000e-01,6.00000e-02
-6.1880000e-04,2.00000e-01,2.00000e-02
-6.1860000e-04,6.00000e-01,6.00000e-02
-6.1839999e-04,2.00000e-01,2.00000e-02
-6.1819999e-04,6.00000e-01,6.00000e-02
-6.1799999e-04,2.00000e-01,2.00000e-02
-6.1779999e-04,6.00000e-01,6.00000e-02
-6.1759999e-04,2.00000e-01,2.00000e-02
-6.1739999e-04,6.00000e-01,6.00000e-02
-6.1719998e-04,2.00000e-01,2.00000e-02
-6.1699998e-04,6.00000e-01,6.00000e-02
-6.1679998e-04,2.00000e-01,2.00000e-02
-6.1659998e-04,6.00000e-01,6.00000e-02
-6.1639998e-04,2.00000e-01,2.00000e-02
-6.1619998e-04,6.00000e-01,6.00000e-02
-6.1599998e-04,2.00000e-01,2.00000e-02
-6.1579997e-04,6.00000e-01,4.00000e-02
-6.1559997e-04,2.00000e-01,2.00000e-02
-6.1539997e-04,4.00000e-01,6.00000e-02
-6.1519997e-04,2.00000e-01,2.00000e-02
-6.1499997e-04,6.00000e-01,6.00000e-02
-6.1479997e-04,2.00000e-01,2.00000e-02
-6.1459997e-04,6.00000e-01,6.00000e-02
-6.1439996e-04,0.00000e+00,2.00000e-02
-6.1419996e-04,6.00000e-01,6.00000e-02
-6.1399996e-04,0.00000e+00,2.00000e-02
-6.1379996e-04,6.00000e-01,6.00000e-02
-6.1359996e-04,2.00000e-01,2.00000e-02
-6.1339996e-04,4.00000e-01,6.00000e-02
-6.1319995e-04,0.00000e+00,2.00000e-02
-6.1300001e-04,6.00000e-01,6.00000e-02
-6.1280001e-04,2.00000e-01,2.00000e-02
-6.1260001e-04,4.00000e-01,6.00000e-02
-6.1240001e-04,2.00000e-01,2.00000e-02
-6.1220000e-04,6.00000e-01,4.00000e-02
-6.1200000e-04,0.00000e+00,0.00000e+00
-6.1180000e-04,4.00000e-01,6.00000e-02
-6.1160000e-04,0.00000e+00,2.00000e-02
-6.1140000e-04,4.00000e-01,4.00000e-02
-6.1120000e-04,0.00000e+00,2.00000e-02
-6.1100000e-04,4.00000e-01,6.00000e-02
-6.1079999e-04,2.00000e-01,2.00000e-02
-6.1059999e-04,4.00000e-01,6.00000e-02
-6.1039999e-04,0.00000e+00,0.00000e+00
-6.1019999e-04,4.00000e-01,4.00000e-02
-6.0999999e-04,0.00000e+00,0.00000e+00
-6.0979999e-04,4.00000e-01,6.00000e-02
-6.0959999e-04,0.00000e+00,0.00000e+00
-6.0939998e-04,4.00000e-01,4.00000e-02
-6.0919998e-04,0.00000e+00,0.00000e+00
-6.0899998e-04,6.00000e-01,6.00000e-02
-6.0879998e-04,0.00000e+00,0.00000e+00
-6.0859998e-04,6.00000e-01,6.00000e-02
-6.0839998e-04,0.00000e+00,2.00000e-02
-6.0819997e-04,4.00000e-01,6.00000e-02
-6.0799997e-04,0.00000e+00,0.00000e+00
-6.0779997e-04,4.00000e-01,6.00000e-02
-6.0759997e-04,0.00000e+00,2.00000e-02
-6.0739997e-04,4.00000e-01,6.00000e-02
-6.0719997e-04,0.00000e+00,2.00000e-02
-6.0699997e-04,4.00000e-01,6.00000e-02
-6.0679996e-04,0.00000e+00,2.00000e-02
-6.0659996e-04,4.00000e-01,6.00000e-02
-6.0639996e-04,0.00000e+00,2.00000e-02
-6.0619996e-04,6.00000e-01,6.00000e-02
-6.0599996e-04,2.00000e-01,0.00000e+00
-6.0579996e-04,4.00000e-01,6.00000e-02
-6.0559995e-04,2.00000e-01,2.00000e-02
-6.0540001e-04,6.00000e-01,6.00000e-02
-6.0520001e-04,0.00000e+00,2.00000e-02
-6.0500001e-04,6.00000e-01,6.00000e-02
-6.0480001e-04,0.00000e+00,2.00000e-02
-6.0460001e-04,6.00000e-01,6.00000e-02
-6.0440000e-04,0.00000e+00,2.00000e-02
-6.0420000e-04,6.00000e-01,6.00000e-02
-6.0400000e-04,2.00000e-01,2.00000e-02
-6.0380000e-04,6.00000e-01,6.00000e-02
-6.0360000e-04,2.00000e-01,2.00000e-02
-6.0340000e-04,4.00000e-01,6.00000e-02
-6.0319999e-04,0.00000e+00,0.00000e+00
-6.0299999e-04,6.00000e-01,6.00000e-02
-6.0279999e-04,2.00000e-01,2.00000e-02
-6.0259999e-04,4.00000e-01,6.00000e-02
-6.0239999e-04,0.00000e+00,0.00000e+00
-6.0219999e-04,6.00000e-01,6.00000e-02
-6.0199999e-04,2.00000e-01,2.00000e-02
-6.0179998e-04,6.00000e-01,6.00000e-02
-6.0159998e-04,2.00000e-01,0.00000e+00
-6.0139998e-04,6.00000e-01,6.00000e-02
-6.0119998e-04,0.00000e+00,2.00000e-02
-6.0099998e-04,6.00000e-01,6.00000e-02
-6.0079998e-04,2.00000e-01,2.00000e-02
-6.0059997e-04,4.00000e-01,6.00000e-02
-6.0039997e-04,2.00000e-01,2.00000e-02
-6.0019997e-04,6.00000e-01,6.00000e-02
-5.9999997e-04,2.00000e-01,2.00000e-02
-5.9979997e-04,4.00000e-01,6.00000e-02
-5.9959997e-04,0.00000e+00,2.00000e-02
-5.9939997e-04,6.00000e-01,6.00000e-02
-5.9919996e-04,0.00000e+00,2.00000e-02
-5.9899996e-04,6.00000e-01,6.00000e-02
-5.9879996e-04,0.00000e+00,0.00000e+00
-5.9859996e-04,6.00000e-01,6.00000e-02
-5.9839996e-04,0.00000e+00,2.00000e-02
-5.9819996e-04,4.00000e-01,6.00000e-02
-5.9799996e-04,0.00000e+00,2.00000e-02
-5.9779995e-04,4.00000e-01,6.00000e-02
-5.9760001e-04,0.00000e+00,2.00000e-02
-5.9740001e-04,6.00000e-01,6.00000e-02
-5.9720001e-04,0.00000e+00,2.00000e-02
-5.9700001e-04,4.00000e-01,6.00000e-02
-5.9680000e-04,0.00000e+00,2.00000e-02
-5.9660000e-04,4.00000e-01,4.00000e-02
-5.9640000e-04,0.00000e+00,0.00000e+00
-5.9620000e-04,4.00000e-01,6.00000e-02
-5.9600000e-04,0.00000e+00,2.00000e-02
-5.9580000e-04,6.00000e-01,6.00000e-02
-5.9559999e-04,0.00000e+00,2.00000e-02
-5.9539999e-04,4.00000e-01,6.00000e-02
-5.9519999e-04,0.00000e+00,2.00000e-02
-5.9499999e-04,4.00000e-01,6.00000e-02
-5.9479999e-04,0.00000e+00,2.00000e-02
-5.9459999e-04,4.00000e-01,6.00000e-02
-5.9439999e-04,0.00000e+00,2.00000e-02
-5.9419998e-04,4.00000e-01,6.00000e-02
-5.9399998e-04,0.00000e+00,2.00000e-02
-5.9379998e-04,4.00000e-01,6.00000e-02
-5.9359998e-04,0.00000e+00,2.00000e-02
-5.9339998e-04,4.00000e-01,6.00000e-02
-5.9319998e-04,0.00000e+00,2.00000e-02
-5.9299998e-04,4.00000e-01,6.00000e-02
-5.9279997e-04,0.00000e+00,2.00000e-02
-5.9259997e-04,4.00000e-01,6.00000e-02
-5.9239997e-04,0.00000e+00,2.00000e-02
-5.9219997e-04,4.00000e-01,4.00000e-02
-5.9199997e-04,2.00000e-01,0.00000e+00
-5.9179997e-04,6.00000e-01,4.00000e-02
-5.9159996e-04,2.00000e-01,2.00000e-02
-5.9139996e-04,6.00000e-01,4.00000e-02
-5.9119996e-04,2.00000e-01,0.00000e+00
-5.9099996e-04,6.00000e-01,6.00000e-02
-5.9079996e-04,2.00000e-01,0.00000e+00
-5.9059996e-04,6.00000e-01,4.00000e-02
-5.9039996e-04,2.00000e-01,0.00000e+00
-5.9019995e-04,4.00000e-01,6.00000e-02
-5.9000001e-04,2.00000e-01,0.00000e+00
-5.8980001e-04,6.00000e-01,4.00000e-02
-5.8960001e-04,2.00000e-01,0.00000e+00
-5.8940001e-04,6.00000e-01,4.00000e-02
-5.8920000e-04,2.00000e-01,0.00000e+00
-5.8900000e-04,6.00000e-01,4.00000e-02
-5.8880000e-04,0.00000e+00,0.00000e+00
-5.8860000e-04,6.00000e-01,4.00000e-02
-5.8840000e-04,2.00000e-01,0.00000e+00
-5.8820000e-04,4.00000e-01,4.00000e-02
-5.8800000e-04,2.00000e-01,0.00000e+00
-5.8779999e-04,4.00000e-01,4.00000e-02
-5.8759999e-04,0.00000e+00,0.00000e+00
-5.8739999e-04,4.00000e-01,6.00000e-02
-5.8719999e-04,0.00000e+00,2.00000e-02
-5.8699999e-04,6.00000e-01,4.00000e-02
-5.8679999e-04,0.00000e+00,0.00000e+00
-5.8659998e-04,4.00000e-01,4.00000e-02
-5.8639998e-04,2.00000e-01,0.00000e+00
-5.8619998e-04,4.00000e-01,6.00000e-02
-5.8599998e-04,0.00000e+00,0.00000e+00
-5.8579998e-04,4.00000e-01,4.00000e-02
-5.8559998e-04,0.00000e+00,0.00000e+00
-5.8539998e-04,4.00000e-01,4.00000e-02
-5.8519997e-04,0.00000e+00,0.00000e+00
-5.8499997e-04,4.00000e-01,4.00000e-02
-5.8479997e-04,0.00000e+00,0.00000e+00
-5.8459997e-04,4.00000e-01,4.00000e-02
-5.8439997e-04,0.00000e+00,0.00000e+00
-5.8419997e-04,4.00000e-01,4.00000e-02
-5.8399996e-04,0.00000e+00,0.00000e+00
-5.8379996e-04,6.00000e-01,4.00000e-02
-5.8359996e-04,0.00000e+00,0.00000e+00
-5.8339996e-04,4.00000e-01,6.00000e-02
-5.8319996e-04,2.00000e-01,0.00000e+00
-5.8299996e-04,4.00000e-01,4.00000e-02
-5.8279996e-04,2.00000e-01,0.00000e+00
-5.8259995e-04,4.00000e-01,6.00000e-02
-5.8240001e-04,2.00000e-01,2.00000e-02
-5.8220001e-04,4.00000e-01,6.00000e-02
-5.8200001e-04,0.00000e+00,0.00000e+00
-5.8180001e-04,4.00000e-01,4.00000e-02
-5.8160000e-04,2.00000e-01,0.00000e+00
-5.8140000e-04,4.00000e-01,4.00000e-02
-5.8120000e-04,2.00000e-01,0.00000e+00
-5.8100000e-04,4.00000e-01,6.00000e-02
-5.8080000e-04,2.00000e-01,0.00000e+00
-5.8060000e-04,4.00000e-01,4.00000e-02
-5.8040000e-04,0.00000e+00,0.00000e+00
-5.8019999e-04,4.00000e-01,6.00000e-02
-5.7999999e-04,2.00000e-01,0.00000e+00
-5.7979999e-04,4.00000e-01,4.00000e-02
-5.7959999e-04,2.00000e-01,0.00000e+00
-5.7939999e-04,4.00000e-01,4.00000e-02
-5.7919999e-04,0.00000e+00,2.00000e-02
-5.7899999e-04,4.00000e-01,4.00000e-02
-5.7879998e-04,0.00000e+00,2.00000e-02
-5.7859998e-04,4.00000e-01,4.00000e-02
-5.7839998e-04,0.00000e+00,0.00000e+00
-5.7819998e-04,4.00000e-01,6.00000e-02
-5.7799998e-04,0.00000e+00,2.00000e-02
-5.7779998e-04,4.00000e-01,6.00000e-02
-5.7759997e-04,0.00000e+00,0.00000e+00
-5.7739997e-04,4.00000e-01,4.00000e-02
-5.7719997e-04,0.00000e+00,0.00000e+00
-5.7699997e-04,6.00000e-01,4.00000e-02
-5.7679997e-04,0.00000e+00,0.00000e+00
-5.7659997e-04,4.00000e-01,4.00000e-02
-5.7639997e-04,0.00000e+00,0.00000e+00
-5.7619996e-04,6.00000e-01,4.00000e-02
-5.7599996e-04,0.00000e+00,0.00000e+00
-5.7579996e-04,4.00000e-01,4.00000e-02
-5.7559996e-04,0.00000e+00,0.00000e+00
-5.7539996e-04,6.00000e-01,4.00000e-02
-5.7519996e-04,2.00000e-01,0.00000e+00
-5.7499995e-04,6.00000e-01,4.00000e-02
-5.7480001e-04,2.00000e-01,0.00000e+00
-5.7460001e-04,6.00000e-01,4.00000e-02
-5.7440001e-04,2.00000e-01,0.00000e+00
-5.7420001e-04,4.00000e-01,4.00000e-02
-5.7400001e-04,2.00000e-01,0.00000e+00
-5.7380000e-04,6.00000e-01,4.00000e-02
-5.7360000e-04,0.00000e+00,0.00000e+00
-5.7340000e-04,4.00000e-01,4.00000e-02
-5.7320000e-04,2.00000e-01,0.00000e+00
-5.7300000e-04,6.00000e-01,4.00000e-02
-5.7280000e-04,2.00000e-01,0.00000e+00
-5.7259999e-04,6.00000e-01,4.00000e-02
-5.7239999e-04,2.00000e-01,0.00000e+00
-5.7219999e-04,4.00000e-01,4.00000e-02
-5.7199999e-04,2.00000e-01,0.00000e+00
-5.7179999e-04,6.00000e-01,4.00000e-02
-5.7159999e-04,2.00000e-01,0.00000e+00
-5.7139999e-04,4.00000e-01,6.00000e-02
-5.7119998e-04,2.00000e-01,0.00000e+00
-5.7099998e-04,4.00000e-01,4.00000e-02
-5.7079998e-04,2.00000e-01,0.00000e+00
-5.7059998e-04,6.00000e-01,4.00000e-02
-5.7039998e-04,2.00000e-01,0.00000e+00
-5.7019998e-04,4.00000e-01,4.00000e-02
-5.6999997e-04,2.00000e-01,0.00000e+00
-5.6979997e-04,4.00000e-01,4.00000e-02
-5.6959997e-04,2.00000e-01,0.00000e+00
-5.6939997e-04,6.00000e-01,4.00000e-02
-5.6919997e-04,2.00000e-01,0.00000e+00
-5.6899997e-04,6.00000e-01,4.00000e-02
-5.6879997e-04,2.00000e-01,0.00000e+00
-5.6859996e-04,6.00000e-01,4.00000e-02
-5.6839996e-04,2.00000e-01,0.00000e+00
-5.6819996e-04,6.00000e-01,4.00000e-02
-5.6799996e-04,2.00000e-01,0.00000e+00
-5.6779996e-04,6.00000e-01,4.00000e-02
-5.6759996e-04,2.00000e-01,0.00000e+00
-5.6739995e-04,6.00000e-01,4.00000e-02
-5.6719995e-04,2.00000e-01,0.00000e+00
-5.6700001e-04,6.00000e-01,4.00000e-02
-5.6680001e-04,2.00000e-01,0.00000e+00
-5.6660001e-04,6.00000e-01,4.00000e-02
-5.6640001e-04,2.00000e-01,0.00000e+00
-5.6620000e-04,6.00000e-01,4.00000e-02
-5.6600000e-04,2.00000e-01,0.00000e+00
-5.6580000e-04,6.00000e-01,4.00000e-02
-5.6560000e-04,2.00000e-01,2.00000e-02
-5.6540000e-04,6.00000e-01,4.00000e-02
-5.6520000e-04,2.00000e-01,0.00000e+00
-5.6499999e-04,6.00000e-01,4.00000e-02
-5.6479999e-04,2.00000e-01,0.00000e+00
-5.6459999e-04,6.00000e-01,4.00000e-02
-5.6439999e-04,2.00000e-01,0.00000e+00
-5.6419999e-04,6.00000e-01,4.00000e-02
-5.6399999e-04,2.00000e-01,0.00000e+00
-5.6379999e-04,6.00000e-01,4.00000e-02
-5.6359998e-04,2.00000e-01,0.00000e+00
-5.6339998e-04,6.00000e-01,4.00000e-02
-5.6319998e-04,2.00000e-01,0.00000e+00
-5.6299998e-04,6.00000e-01,4.00000e-02
-5.6279998e-04,2.00000e-01,0.00000e+00
-5.6259998e-04,6.00000e-01,4.00000e-02
-5.6239998e-04,2.00000e-01,0.00000e+00
-5.6219997e-04,6.00000e-01,4.00000e-02
-5.6199997e-04,2.00000e-01,0.00000e+00
-5.6179997e-04,6.00000e-01,4.00000e-02
-5.6159997e-04,2.00000e-01,0.00000e+00
-5.6139997e-04,6.00000e-01,4.00000e-02
-5.6119997e-04,2.00000e-01,0.00000e+00
-5.6099996e-04,6.00000e-01,4.00000e-02
-5.6079996e-04,2.00000e-01,0.00000e+00
-5.6059996e-04,6.00000e-01,4.00000e-02
-5.6039996e-04,2.00000e-01,0.00000e+00
-5.6019996e-04,6.00000e-01,4.00000e-02
-5.5999996e-04,2.00000e-01,0.00000e+00
-5.5979996e-04,6.00000e-01,4.00000e-02
-5.5959995e-04,2.00000e-01,0.00000e+00
-5.5940001e-04,6.00000e-01,4.00000e-02
-5.5920001e-04,2.00000e-01,0.00000e+00
-5.5900001e-04,6.00000e-01,4.00000e-02
-5.5880001e-04,2.00000e-01,0.00000e+00
-5.5860000e-04,6.00000e-01,4.00000e-02
-5.5840000e-04,2.00000e-01,0.00000e+00
-5.5820000e-04,6.00000e-01,4.00000e-02
-5.5800000e-04,2.00000e-01,0.00000e+00
-5.5780000e-04,6.00000e-01,4.00000e-02
-5.5760000e-04,2.00000e-01,0.00000e+00
-5.5740000e-04,6.00000e-01,4.00000e-02
-5.5719999e-04,2.00000e-01,0.00000e+00
-5.5699999e-04,6.00000e-01,4.00000e-02
-5.5679999e-04,2.00000e-01,0.00000e+00
-5.5659999e-04,6.00000e-01,4.00000e-02
-5.5639999e-04,2.00000e-01,0.00000e+00
-5.5619999e-04,6.00000e-01,4.00000e-02
-5.5599998e-04,2.00000e-01,0.00000e+00
-5.5579998e-04,6.00000e-01,4.00000e-02
-5.5559998e-04,2.00000e-01,0.00000e+00
-5.5539998e-04,6.00000e-01,4.00000e-02
-5.5519998e-04,2.00000e-01,0.00000e+00
-5.5499998e-04,6.00000e-01,4.00000e-02
-5.5479998e-04,2.00000e-01,2.00000e-02
-5.5459997e-04,6.00000e-01,4.00000e-02
-5.5439997e-04,2.00000e-01,0.00000e+00
-5.5419997e-04,6.00000e-01,4.00000e-02
-5.5399997e-04,2.00000e-01,0.00000e+00
-5.5379997e-04,6.00000e-01,4.00000e-02
-5.5359997e-04,2.00000e-01,0.00000e+00
-5.5339996e-04,6.00000e-01,4.00000e-02
-5.5319996e-04,2.00000e-01,0.00000e+00
-5.5299996e-04,6.00000e-01,4.00000e-02
-5.5279996e-04,2.00000e-01,0.00000e+00
-5.5259996e-04,6.00000e-01,4.00000e-02
-5.5239996e-04,2.00000e-01,0.00000e+00
-5.5219996e-04,6.00000e-01,4.00000e-02
-5.5199995e-04,2.00000e-01,0.00000e+00
-5.5180001e-04,6.00000e-01,4.00000e-02
-5.5160001e-04,2.00000e-01,0.00000e+00
-5.5140001e-04,6.00000e-01,4.00000e-02
-5.5120001e-04,2.00000e-01,0.00000e+00
-5.5100000e-04,6.00000e-01,4.00000e-02
-5.5080000e-04,2.00000e-01,0.00000e+00
-5.5060000e-04,4.00000e-01,4.00000e-02
-5.5040000e-04,2.00000e-01,0.00000e+00
-5.5020000e-04,6.00000e-01,4.00000e-02
-5.5000000e-04,2.00000e-01,0.00000e+00
-5.4980000e-04,6.00000e-01,4.00000e-02
-5.4959999e-04,2.00000e-01,0.00000e+00
-5.4939999e-04,6.00000e-01,4.00000e-02
-5.4919999e-04,2.00000e-01,0.00000e+00
-5.4899999e-04,6.00000e-01,4.00000e-02
-5.4879999e-04,2.00000e-01,0.00000e+00
-5.4859999e-04,6.00000e-01,4.00000e-02
-5.4839998e-04,2.00000e-01,0.00000e+00
