X,CH1,CH2
-6.4200000e-04,3.20000e-01,-1.60000e-02
-6.4180000e-04,2.80000e-01,-2.40000e-02
-6.4160005e-04,3.20000e-01,-1.60000e-02
-6.4140005e-04,2.80000e-01,-2.40000e-02
-6.4120005e-04,3.20000e-01,-1.60000e-02
-6.4100005e-04,2.80000e-01,-2.40000e-02
-6.4080005e-04,3.20000e-01,-1.60000e-02
-6.4060005e-04,2.80000e-01,-2.40000e-02
-6.4040005e-04,3.20000e-01,-1.60000e-02
-6.4020004e-04,2.60000e-01,-2.40000e-02
-6.4000004e-04,3.20000e-01,-1.60000e-02
-6.3980004e-04,2.60000e-01,-2.40000e-02
-6.3960004e-04,3.00000e-01,-1.60000e-02
-6.3940004e-04,2.60000e-01,-2.40000e-02
-6.3920004e-04,3.20000e-01,-1.60000e-02
-6.3900003e-04,2.60000e-01,-2.40000e-02
-6.3880003e-04,3.20000e-01,-1.60000e-02
-6.3860003e-04,2.60000e-01,-2.40000e-02
-6.3840003e-04,3.20000e-01,-1.60000e-02
-6.3820003e-04,2.60000e-01,-2.00000e-02
-6.3800003e-04,3.00000e-01,-1.20000e-02
-6.3780003e-04,2.60000e-01,-2.00000e-02
-6.3760002e-04,3.00000e-01,-1.60000e-02
-6.3740002e-04,2.60000e-01,-2.00000e-02
-6.3720002e-04,3.00000e-01,-1.60000e-02
-6.3700002e-04,2.60000e-01,-2.00000e-02
-6.3680002e-04,3.00000e-01,-1.20000e-02
-6.3660002e-04,2.60000e-01,-2.00000e-02
-6.3640001e-04,3.00000e-01,-1.20000e-02
-6.3620001e-04,2.60000e-01,-2.00000e-02
-6.3600001e-04,3.00000e-01,-1.20000e-02
-6.3580001e-04,2.60000e-01,-2.00000e-02
-6.3560001e-04,3.00000e-01,-1.20000e-02
-6.3540001e-04,2.60000e-01,-2.00000e-02
-6.3520001e-04,3.00000e-01,-1.60000e-02
-6.3500000e-04,2.60000e-01,-2.40000e-02
-6.3480000e-04,3.20000e-01,-1.60000e-02
-6.3460000e-04,2.80000e-01,-2.40000e-02
-6.3440000e-04,3.40000e-01,-2.00000e-02
-6.3420000e-04,2.80000e-01,-2.80000e-02
-6.3400005e-04,3.40000e-01,-2.40000e-02
-6.3380005e-04,3.00000e-01,-2.80000e-02
-6.3360005e-04,3.60000e-01,-2.40000e-02
-6.3340005e-04,3.00000e-01,-2.80000e-02
-6.3320005e-04,3.60000e-01,-2.40000e-02
-6.3300005e-04,3.20000e-01,-2.80000e-02
-6.3280005e-04,3.60000e-01,-2.40000e-02
-6.3260004e-04,3.20000e-01,-2.80000e-02
-6.3240004e-04,3.60000e-01,-2.40000e-02
-6.3220004e-04,3.20000e-01,-2.80000e-02
-6.3200004e-04,3.60000e-01,-2.40000e-02
-6.3180004e-04,3.00000e-01,-2.80000e-02
-6.3160004e-04,3.60000e-01,-2.40000e-02
-6.3140003e-04,3.00000e-01,-2.80000e-02
-6.3120003e-04,3.60000e-01,-2.40000e-02
-6.3100003e-04,3.00000e-01,-2.80000e-02
-6.3080003e-04,3.60000e-01,-2.40000e-02
-6.3060003e-04,3.00000e-01,-2.80000e-02
-6.3040003e-04,3.60000e-01,-2.40000e-02
-6.3020003e-04,3.00000e-01,-2.80000e-02
-6.3000002e-04,3.60000e-01,-2.40000e-02
-6.2980002e-04,3.00000e-01,-2.80000e-02
-6.2960002e-04,3.60000e-01,-2.40000e-02
-6.2940002e-04,3.20000e-01,-3.20000e-02
-6.2920002e-04,3.60000e-01,-2.40000e-02
-6.2900002e-04,3.20000e-01,-3.20000e-02
-6.2880001e-04,3.60000e-01,-2.40000e-02
-6.2860001e-04,3.20000e-01,-3.20000e-02
-6.2840001e-04,3.80000e-01,-2.40000e-02
-6.2820001e-04,3.40000e-01,-3.20000e-02
-6.2800001e-04,3.80000e-01,-2.40000e-02
-6.2780001e-04,3.40000e-01,-2.80000e-02
-6.2760001e-04,3.80000e-01,-2.40000e-02
-6.2740000e-04,3.40000e-01,-2.80000e-02
-6.2720000e-04,4.00000e-01,-2.00000e-02
-6.2700000e-04,3.40000e-01,-2.80000e-02
-6.2680000e-04,4.00000e-01,-2.00000e-02
-6.2660000e-04,3.40000e-01,-2.40000e-02
-6.2640005e-04,4.00000e-01,-2.00000e-02
-6.2620005e-04,3.40000e-01,-2.40000e-02
-6.2600005e-04,4.00000e-01,-1.60000e-02
-6.2580005e-04,3.40000e-01,-2.40000e-02
-6.2560005e-04,3.80000e-01,-2.00000e-02
-6.2540005e-04,3.40000e-01,-2.40000e-02
-6.2520005e-04,3.80000e-01,-1.60000e-02
-6.2500004e-04,3.20000e-01,-2.40000e-02
-6.2480004e-04,3.80000e-01,-1.60000e-02
-6.2460004e-04,3.20000e-01,-2.40000e-02
-6.2440004e-04,3.60000e-01,-1.60000e-02
-6.2420004e-04,3.20000e-01,-2.40000e-02
-6.2400004e-04,3.60000e-01,-2.00000e-02
-6.2380004e-04,3.20000e-01,-2.40000e-02
-6.2360003e-04,3.60000e-01,-2.00000e-02
-6.2340003e-04,3.20000e-01,-2.40000e-02
-6.2320003e-04,3.60000e-01,-2.00000e-02
-6.2300003e-04,3.20000e-01,-2.40000e-02
-6.2280003e-04,3.60000e-01,-2.00000e-02
-6.2260003e-04,3.20000e-01,-2.40000e-02
-6.2240002e-04,3.60000e-01,-2.00000e-02
-6.2220002e-04,3.20000e-01,-2.40000e-02
-6.2200002e-04,3.60000e-01,-2.00000e-02
-6.2180002e-04,3.00000e-01,-2.40000e-02
-6.2160002e-04,3.60000e-01,-2.00000e-02
-6.2140002e-04,3.00000e-01,-2.40000e-02
-6.2120002e-04,3.60000e-01,-2.00000e-02
-6.2100001e-04,3.00000e-01,-2.40000e-02
-6.2080001e-04,3.60000e-01,-1.60000e-02
-6.2060001e-04,3.00000e-01,-2.80000e-02
-6.2040001e-04,3.60000e-01,-2.00000e-02
-6.2020001e-04,3.00000e-01,-2.80000e-02
-6.2000001e-04,3.60000e-01,-2.40000e-02
-6.1980000e-04,3.00000e-01,-2.80000e-02
-6.1960000e-04,3.60000e-01,-2.40000e-02
-6.1940000e-04,3.20000e-01,-2.80000e-02
-6.1920000e-04,3.60000e-01,-2.40000e-02
-6.1900000e-04,3.20000e-01,-2.80000e-02
-6.1880000e-04,3.60000e-01,-2.40000e-02
-6.1860005e-04,3.20000e-01,-3.20000e-02
-6.1840005e-04,3.80000e-01,-2.40000e-02
-6.1820005e-04,3.40000e-01,-3.20000e-02
-6.1800005e-04,3.80000e-01,-2.40000e-02
-6.1780005e-04,3.40000e-01,-3.20000e-02
-6.1760005e-04,3.80000e-01,-2.40000e-02
-6.1740004e-04,3.40000e-01,-3.20000e-02
-6.1720004e-04,3.80000e-01,-2.80000e-02
-6.1700004e-04,3.40000e-01,-3.60000e-02
-6.1680004e-04,4.00000e-01,-2.80000e-02
-6.1660004e-04,3.40000e-01,-3.60000e-02
-6.1640004e-04,3.80000e-01,-2.80000e-02
-6.1620004e-04,3.40000e-01,-3.60000e-02
-6.1600003e-04,4.00000e-01,-2.80000e-02
-6.1580003e-04,3.60000e-01,-3.60000e-02
-6.1560003e-04,4.00000e-01,-2.80000e-02
-6.1540003e-04,3.40000e-01,-3.60000e-02
-6.1520003e-04,4.00000e-01,-2.80000e-02
-6.1500003e-04,3.40000e-01,-3.60000e-02
-6.1480002e-04,4.00000e-01,-3.20000e-02
-6.1460002e-04,3.40000e-01,-3.60000e-02
-6.1440002e-04,4.00000e-01,-2.80000e-02
-6.1420002e-04,3.60000e-01,-4.00000e-02
-6.1400002e-04,4.00000e-01,-3.20000e-02
-6.1380002e-04,3.60000e-01,-3.60000e-02
-6.1360002e-04,4.00000e-01,-2.80000e-02
-6.1340001e-04,3.60000e-01,-3.60000e-02
-6.1320001e-04,4.00000e-01,-2.40000e-02
-6.1300001e-04,3.60000e-01,-3.20000e-02
-6.1280001e-04,4.00000e-01,-2.40000e-02
-6.1260001e-04,3.60000e-01,-3.20000e-02
-6.1240001e-04,4.00000e-01,-2.40000e-02
-6.1220000e-04,3.40000e-01,-3.20000e-02
-6.1200000e-04,4.00000e-01,-2.80000e-02
-6.1180000e-04,3.40000e-01,-3.20000e-02
-6.1160000e-04,4.00000e-01,-2.80000e-02
-6.1140000e-04,3.40000e-01,-3.20000e-02
-6.1120000e-04,4.00000e-01,-2.40000e-02
-6.1100005e-04,3.60000e-01,-3.20000e-02
-6.1080005e-04,4.00000e-01,-2.40000e-02
-6.1060005e-04,3.60000e-01,-3.20000e-02
-6.1040005e-04,4.00000e-01,-2.40000e-02
-6.1020005e-04,3.40000e-01,-3.20000e-02
-6.1000005e-04,4.00000e-01,-2.40000e-02
-6.0980004e-04,3.40000e-01,-3.20000e-02
-6.0960004e-04,4.00000e-01,-2.40000e-02
-6.0940004e-04,3.40000e-01,-2.80000e-02
-6.0920004e-04,4.00000e-01,-2.40000e-02
-6.0900004e-04,3.40000e-01,-2.80000e-02
-6.0880004e-04,3.80000e-01,-2.40000e-02
-6.0860004e-04,3.40000e-01,-2.80000e-02
-6.0840003e-04,3.80000e-01,-2.40000e-02
-6.0820003e-04,3.40000e-01,-2.80000e-02
-6.0800003e-04,3.80000e-01,-2.40000e-02
-6.0780003e-04,3.40000e-01,-2.80000e-02
-6.0760003e-04,3.80000e-01,-2.40000e-02
-6.0740003e-04,3.40000e-01,-3.20000e-02
-6.0720003e-04,4.00000e-01,-2.40000e-02
-6.0700002e-04,3.40000e-01,-3.20000e-02
-6.0680002e-04,4.00000e-01,-2.40000e-02
-6.0660002e-04,3.40000e-01,-3.20000e-02
-6.0640002e-04,4.00000e-01,-2.40000e-02
-6.0620002e-04,3.40000e-01,-3.60000e-02
-6.0600002e-04,4.00000e-01,-2.80000e-02
-6.0580001e-04,3.60000e-01,-3.60000e-02
-6.0560001e-04,4.00000e-01,-2.80000e-02
-6.0540001e-04,3.60000e-01,-3.60000e-02
-6.0520001e-04,4.20000e-01,-2.80000e-02
-6.0500001e-04,3.60000e-01,-3.60000e-02
-6.0480001e-04,4.20000e-01,-2.80000e-02
-6.0460001e-04,3.60000e-01,-3.60000e-02
-6.0440000e-04,4.20000e-01,-2.80000e-02
-6.0420000e-04,3.60000e-01,-3.60000e-02
-6.0400000e-04,4.00000e-01,-2.80000e-02
-6.0380000e-04,3.60000e-01,-3.20000e-02
-6.0360000e-04,4.00000e-01,-2.40000e-02
-6.0340005e-04,3.60000e-01,-3.20000e-02
-6.0320005e-04,4.00000e-01,-2.40000e-02
-6.0300005e-04,3.40000e-01,-3.20000e-02
-6.0280005e-04,4.00000e-01,-2.40000e-02
-6.0260005e-04,3.40000e-01,-3.20000e-02
-6.0240005e-04,4.00000e-01,-2.40000e-02
-6.0220005e-04,3.40000e-01,-3.20000e-02
-6.0200004e-04,4.00000e-01,-2.40000e-02
-6.0180004e-04,3.40000e-01,-3.20000e-02
-6.0160004e-04,4.00000e-01,-2.40000e-02
-6.0140004e-04,3.60000e-01,-3.20000e-02
-6.0120004e-04,4.00000e-01,-2.40000e-02
-6.0100004e-04,3.60000e-01,-2.80000e-02
-6.0080003e-04,4.00000e-01,-2.40000e-02
-6.0060003e-04,3.60000e-01,-2.80000e-02
-6.0040003e-04,4.00000e-01,-2.00000e-02
-6.0020003e-04,3.60000e-01,-2.80000e-02
-6.0000003e-04,4.00000e-01,-2.00000e-02
-5.9980003e-04,3.40000e-01,-2.40000e-02
-5.9960003e-04,4.00000e-01,-2.00000e-02
-5.9940002e-04,3.40000e-01,-2.40000e-02
-5.9920002e-04,4.00000e-01,-2.00000e-02
-5.9900002e-04,3.40000e-01,-2.40000e-02
-5.9880002e-04,3.80000e-01,-1.60000e-02
-5.9860002e-04,3.40000e-01,-2.40000e-02
-5.9840002e-04,3.80000e-01,-1.60000e-02
-5.9820001e-04,3.20000e-01,-2.40000e-02
-5.9800001e-04,3.60000e-01,-2.00000e-02
-5.9780001e-04,3.20000e-01,-2.40000e-02
-5.9760001e-04,3.60000e-01,-2.00000e-02
-5.9740001e-04,3.20000e-01,-2.40000e-02
-5.9720001e-04,3.60000e-01,-2.00000e-02
-5.9700001e-04,3.00000e-01,-2.40000e-02
-5.9680000e-04,3.60000e-01,-2.00000e-02
-5.9660000e-04,3.20000e-01,-2.40000e-02
-5.9640000e-04,3.60000e-01,-2.00000e-02
-5.9620000e-04,3.20000e-01,-2.40000e-02
-5.9600000e-04,3.60000e-01,-1.60000e-02
-5.9580000e-04,3.00000e-01,-2.40000e-02
-5.9560005e-04,3.60000e-01,-1.60000e-02
-5.9540005e-04,3.00000e-01,-2.00000e-02
-5.9520005e-04,3.60000e-01,-1.60000e-02
-5.9500005e-04,3.00000e-01,-2.00000e-02
-5.9480005e-04,3.40000e-01,-1.60000e-02
-5.9460005e-04,3.00000e-01,-2.40000e-02
-5.9440004e-04,3.40000e-01,-1.60000e-02
-5.9420004e-04,3.00000e-01,-2.40000e-02
-5.9400004e-04,3.40000e-01,-2.00000e-02
-5.9380004e-04,3.00000e-01,-2.40000e-02
-5.9360004e-04,3.60000e-01,-2.00000e-02
-5.9340004e-04,3.00000e-01,-2.80000e-02
-5.9320003e-04,3.60000e-01,-2.40000e-02
-5.9300003e-04,3.20000e-01,-2.80000e-02
-5.9280003e-04,3.60000e-01,-2.40000e-02
-5.9260003e-04,3.20000e-01,-2.80000e-02
-5.9240003e-04,3.80000e-01,-2.40000e-02
-5.9220003e-04,3.40000e-01,-3.20000e-02
-5.9200003e-04,3.80000e-01,-2.40000e-02
-5.9180002e-04,3.40000e-01,-3.20000e-02
-5.9160002e-04,4.00000e-01,-2.40000e-02
-5.9140002e-04,3.60000e-01,-3.20000e-02
-5.9120002e-04,4.00000e-01,-2.40000e-02
-5.9100002e-04,3.60000e-01,-3.20000e-02
-5.9080002e-04,4.00000e-01,-2.40000e-02
-5.9060002e-04,3.60000e-01,-3.20000e-02
-5.9040001e-04,4.00000e-01,-2.40000e-02
-5.9020001e-04,3.40000e-01,-3.20000e-02
-5.9000001e-04,4.00000e-01,-2.40000e-02
-5.8980001e-04,3.40000e-01,-3.20000e-02
-5.8960001e-04,4.00000e-01,-2.40000e-02
-5.8940001e-04,3.40000e-01,-3.20000e-02
-5.8920000e-04,4.00000e-01,-2.40000e-02
-5.8900000e-04,3.40000e-01,-3.20000e-02
-5.8880000e-04,4.00000e-01,-2.40000e-02
-5.8860000e-04,3.60000e-01,-3.20000e-02
-5.8840000e-04,4.00000e-01,-2.40000e-02
-5.8820000e-04,3.60000e-01,-3.20000e-02
-5.8800005e-04,4.00000e-01,-2.40000e-02
-5.8780005e-04,3.60000e-01,-3.20000e-02
-5.8760005e-04,4.00000e-01,-2.40000e-02
-5.8740005e-04,3.40000e-01,-3.20000e-02
-5.8720005e-04,4.00000e-01,-2.40000e-02
-5.8700005e-04,3.40000e-01,-3.20000e-02
-5.8680004e-04,4.00000e-01,-2.40000e-02
-5.8660004e-04,3.40000e-01,-3.20000e-02
-5.8640004e-04,4.00000e-01,-2.80000e-02
-5.8620004e-04,3.40000e-01,-3.60000e-02
-5.8600004e-04,4.00000e-01,-2.80000e-02
-5.8580004e-04,3.40000e-01,-3.60000e-02
-5.8560004e-04,4.00000e-01,-3.20000e-02
-5.8540003e-04,3.60000e-01,-3.60000e-02
-5.8520003e-04,4.00000e-01,-2.80000e-02
-5.8500003e-04,3.60000e-01,-3.60000e-02
-5.8480003e-04,4.00000e-01,-3.20000e-02
-5.8460003e-04,3.60000e-01,-3.60000e-02
-5.8440003e-04,4.00000e-01,-3.20000e-02
-5.8420002e-04,3.60000e-01,-3.60000e-02
-5.8400002e-04,4.00000e-01,-3.20000e-02
-5.8380002e-04,3.60000e-01,-4.00000e-02
-5.8360002e-04,4.00000e-01,-3.20000e-02
-5.8340002e-04,3.60000e-01,-4.00000e-02
-5.8320002e-04,4.00000e-01,-3.20000e-02
-5.8300002e-04,3.60000e-01,-3.60000e-02
-5.8280001e-04,4.00000e-01,-3.20000e-02
-5.8260001e-04,3.60000e-01,-3.60000e-02
-5.8240001e-04,4.20000e-01,-2.80000e-02
-5.8220001e-04,3.60000e-01,-3.60000e-02
-5.8200001e-04,4.00000e-01,-2.80000e-02
-5.8180001e-04,3.60000e-01,-3.60000e-02
-5.8160000e-04,4.00000e-01,-2.80000e-02
-5.8140000e-04,3.60000e-01,-3.60000e-02
-5.8120000e-04,4.00000e-01,-2.80000e-02
-5.8100000e-04,3.60000e-01,-3.60000e-02
-5.8080000e-04,4.00000e-01,-2.80000e-02
-5.8060000e-04,3.60000e-01,-3.60000e-02
-5.8040005e-04,4.00000e-01,-3.20000e-02
-5.8020005e-04,3.60000e-01,-4.00000e-02
-5.8000005e-04,4.00000e-01,-3.20000e-02
-5.7980005e-04,3.60000e-01,-4.00000e-02
-5.7960005e-04,4.20000e-01,-3.20000e-02
-5.7940005e-04,3.80000e-01,-4.00000e-02
-5.7920004e-04,4.40000e-01,-3.20000e-02
-5.7900004e-04,3.80000e-01,-4.00000e-02
-5.7880004e-04,4.40000e-01,-3.20000e-02
-5.7860004e-04,4.00000e-01,-4.40000e-02
-5.7840004e-04,4.60000e-01,-3.20000e-02
-5.7820004e-04,4.20000e-01,-4.00000e-02
-5.7800004e-04,4.80000e-01,-2.80000e-02
-5.7780003e-04,4.20000e-01,-3.60000e-02
-5.7760003e-04,4.80000e-01,-2.80000e-02
-5.7740003e-04,4.20000e-01,-3.60000e-02
-5.7720003e-04,4.60000e-01,-2.80000e-02
-5.7700003e-04,4.20000e-01,-3.20000e-02
-5.7680003e-04,4.60000e-01,-2.80000e-02
-5.7660002e-04,4.20000e-01,-3.20000e-02
-5.7640002e-04,4.60000e-01,-2.40000e-02
-5.7620002e-04,4.20000e-01,-3.20000e-02
-5.7600002e-04,4.60000e-01,-2.40000e-02
-5.7580002e-04,4.20000e-01,-3.20000e-02
-5.7560002e-04,4.60000e-01,-2.40000e-02
-5.7540002e-04,4.00000e-01,-3.20000e-02
-5.7520001e-04,4.40000e-01,-2.40000e-02
-5.7500001e-04,4.00000e-01,-3.20000e-02
-5.7480001e-04,4.40000e-01,-2.40000e-02
-5.7460001e-04,3.80000e-01,-3.20000e-02
-5.7440001e-04,4.40000e-01,-2.40000e-02
-5.7420001e-04,3.80000e-01,-2.80000e-02
-5.7400001e-04,4.20000e-01,-2.40000e-02
-5.7380000e-04,3.80000e-01,-2.80000e-02
-5.7360000e-04,4.20000e-01,-2.40000e-02
-5.7340000e-04,3.60000e-01,-2.80000e-02
-5.7320000e-04,4.20000e-01,-2.40000e-02
-5.7300000e-04,3.60000e-01,-2.80000e-02
-5.7280005e-04,4.20000e-01,-2.40000e-02
-5.7260005e-04,3.60000e-01,-2.80000e-02
-5.7240005e-04,4.00000e-01,-2.40000e-02
-5.7220005e-04,3.60000e-01,-2.80000e-02
-5.7200005e-04,4.00000e-01,-2.00000e-02
-5.7180005e-04,3.60000e-01,-2.80000e-02
-5.7160005e-04,4.00000e-01,-2.00000e-02
-5.7140004e-04,3.60000e-01,-2.80000e-02
-5.7120004e-04,4.00000e-01,-2.00000e-02
-5.7100004e-04,3.40000e-01,-2.80000e-02
-5.7080004e-04,4.00000e-01,-2.40000e-02
-5.7060004e-04,3.40000e-01,-2.80000e-02
-5.7040004e-04,4.00000e-01,-2.40000e-02
-5.7020003e-04,3.40000e-01,-2.80000e-02
-5.7000003e-04,4.00000e-01,-2.40000e-02
-5.6980003e-04,3.40000e-01,-2.80000e-02
-5.6960003e-04,4.00000e-01,-2.40000e-02
-5.6940003e-04,3.40000e-01,-3.20000e-02
-5.6920003e-04,4.00000e-01,-2.40000e-02
-5.6900003e-04,3.40000e-01,-3.20000e-02
-5.6880002e-04,4.00000e-01,-2.40000e-02
-5.6860002e-04,3.40000e-01,-2.80000e-02
-5.6840002e-04,4.00000e-01,-2.40000e-02
-5.6820002e-04,3.60000e-01,-3.20000e-02
-5.6800002e-04,4.00000e-01,-2.40000e-02
-5.6780002e-04,3.40000e-01,-2.80000e-02
-5.6760001e-04,3.80000e-01,-2.40000e-02
-5.6740001e-04,3.40000e-01,-2.80000e-02
-5.6720001e-04,4.00000e-01,-2.40000e-02
-5.6700001e-04,3.40000e-01,-2.80000e-02
-5.6680001e-04,4.00000e-01,-2.40000e-02
-5.6660001e-04,3.40000e-01,-2.80000e-02
-5.6640001e-04,4.00000e-01,-2.40000e-02
-5.6620000e-04,3.40000e-01,-2.80000e-02
-5.6600000e-04,3.80000e-01,-2.40000e-02
-5.6580000e-04,3.40000e-01,-2.80000e-02
-5.6560000e-04,4.00000e-01,-2.40000e-02
-5.6540000e-04,3.20000e-01,-2.80000e-02
-5.6520000e-04,3.80000e-01,-2.40000e-02
-5.6500005e-04,3.20000e-01,-2.80000e-02
-5.6480005e-04,3.80000e-01,-2.00000e-02
-5.6460005e-04,3.20000e-01,-2.80000e-02
-5.6440005e-04,3.60000e-01,-2.40000e-02
-5.6420005e-04,3.20000e-01,-2.80000e-02
-5.6400005e-04,3.60000e-01,-2.40000e-02
-5.6380004e-04,3.00000e-01,-2.80000e-02
-5.6360004e-04,3.60000e-01,-2.00000e-02
-5.6340004e-04,3.00000e-01,-2.80000e-02
-5.6320004e-04,3.60000e-01,-2.00000e-02
-5.6300004e-04,3.00000e-01,-2.80000e-02
-5.6280004e-04,3.40000e-01,-2.00000e-02
-5.6260003e-04,3.00000e-01,-2.40000e-02
-5.6240003e-04,3.40000e-01,-2.00000e-02
-5.6220003e-04,3.00000e-01,-2.40000e-02
-5.6200003e-04,3.40000e-01,-2.00000e-02
-5.6180003e-04,2.80000e-01,-2.40000e-02
-5.6160003e-04,3.40000e-01,-2.00000e-02
-5.6140003e-04,3.00000e-01,-2.40000e-02
-5.6120002e-04,3.40000e-01,-2.00000e-02
-5.6100002e-04,2.80000e-01,-2.40000e-02
-5.6080002e-04,3.40000e-01,-2.00000e-02
-5.6060002e-04,2.80000e-01,-2.40000e-02
-5.6040002e-04,3.40000e-01,-2.00000e-02
-5.6020002e-04,3.00000e-01,-2.40000e-02
-5.6000001e-04,3.40000e-01,-2.00000e-02
-5.5980001e-04,2.80000e-01,-2.40000e-02
-5.5960001e-04,3.40000e-01,-2.00000e-02
-5.5940001e-04,2.80000e-01,-2.40000e-02
-5.5920001e-04,3.40000e-01,-2.00000e-02
-5.5900001e-04,2.80000e-01,-2.40000e-02
-5.5880001e-04,3.40000e-01,-1.60000e-02
-5.5860000e-04,2.80000e-01,-2.40000e-02
-5.5840000e-04,3.40000e-01,-2.00000e-02
-5.5820000e-04,2.80000e-01,-2.40000e-02
-5.5800000e-04,3.40000e-01,-1.60000e-02
-5.5780000e-04,2.80000e-01,-2.40000e-02
-5.5760000e-04,3.20000e-01,-2.00000e-02
-5.5740005e-04,2.80000e-01,-2.40000e-02
-5.5720005e-04,3.40000e-01,-2.00000e-02
-5.5700005e-04,2.80000e-01,-2.40000e-02
-5.5680005e-04,3.20000e-01,-2.00000e-02
-5.5660005e-04,2.80000e-01,-2.40000e-02
-5.5640005e-04,3.20000e-01,-2.00000e-02
-5.5620004e-04,2.80000e-01,-2.80000e-02
-5.5600004e-04,3.20000e-01,-2.00000e-02
-5.5580004e-04,2.80000e-01,-2.80000e-02
-5.5560004e-04,3.20000e-01,-2.00000e-02
-5.5540004e-04,2.80000e-01,-2.80000e-02
-5.5520004e-04,3.40000e-01,-2.00000e-02
-5.5500004e-04,2.80000e-01,-2.80000e-02
-5.5480003e-04,3.40000e-01,-2.40000e-02
-5.5460003e-04,3.00000e-01,-2.80000e-02
-5.5440003e-04,3.40000e-01,-2.40000e-02
-5.5420003e-04,3.00000e-01,-2.80000e-02
-5.5400003e-04,3.40000e-01,-2.40000e-02
-5.5380003e-04,3.00000e-01,-3.20000e-02
-5.5360002e-04,3.40000e-01,-2.40000e-02
-5.5340002e-04,3.00000e-01,-3.20000e-02
-5.5320002e-04,3.60000e-01,-2.40000e-02
-5.5300002e-04,3.00000e-01,-3.20000e-02
-5.5280002e-04,3.60000e-01,-2.40000e-02
-5.5260002e-04,3.00000e-01,-2.80000e-02
-5.5240002e-04,3.40000e-01,-2.40000e-02
-5.5220001e-04,3.00000e-01,-2.80000e-02
-5.5200001e-04,3.40000e-01,-2.40000e-02
-5.5180001e-04,3.00000e-01,-2.80000e-02
-5.5160001e-04,3.40000e-01,-2.40000e-02
-5.5140001e-04,3.00000e-01,-2.80000e-02
-5.5120001e-04,3.40000e-01,-2.40000e-02
-5.5100000e-04,2.80000e-01,-2.80000e-02
-5.5080000e-04,3.40000e-01,-2.40000e-02
-5.5060000e-04,2.80000e-01,-2.80000e-02
-5.5040000e-04,3.40000e-01,-2.00000e-02
-5.5020000e-04,2.80000e-01,-2.80000e-02
-5.5000000e-04,3.20000e-01,-2.00000e-02
