X,CH1,
Second,Volt,
-1.6497803e-01,8.80000e-02,
-1.6494142e-01,6.16000e-01,
-1.6490479e-01,8.80000e-02,
-1.6486818e-01,7.92000e-01,
-1.6483155e-01,8.80000e-02,
-1.6479492e-01,6.16000e-01,
-1.6475831e-01,8.80000e-02,
-1.6472168e-01,6.16000e-01,
-1.6468507e-01,8.80000e-02,
-1.6464844e-01,7.04000e-01,
-1.6461182e-01,8.80000e-02,
-1.6457520e-01,7.04000e-01,
-1.6453858e-01,8.80000e-02,
-1.6450197e-01,6.16000e-01,
-1.6446534e-01,8.80000e-02,
-1.6442871e-01,7.04000e-01,
-1.6439210e-01,8.80000e-02,
-1.6435547e-01,7.04000e-01,
-1.6431886e-01,1.76000e-01,
-1.6428223e-01,6.16000e-01,
-1.6424561e-01,1.76000e-01,
-1.6420899e-01,6.16000e-01,
-1.6417237e-01,8.80000e-02,
-1.6413575e-01,6.16000e-01,
-1.6409913e-01,1.76000e-01,
-1.6406250e-01,7.04000e-01,
-1.6402589e-01,1.76000e-01,
-1.6398926e-01,6.16000e-01,
-1.6395265e-01,8.80000e-02,
-1.6391602e-01,7.04000e-01,
-1.6387939e-01,8.80000e-02,
-1.6384278e-01,6.16000e-01,
-1.6380616e-01,8.80000e-02,
-1.6376954e-01,7.04000e-01,
-1.6373292e-01,8.80000e-02,
-1.6369629e-01,5.28000e-01,
-1.6365968e-01,8.80000e-02,
-1.6362305e-01,7.04000e-01,
-1.6358644e-01,8.80000e-02,
-1.6354981e-01,7.04000e-01,
-1.6351318e-01,8.80000e-02,
-1.6347657e-01,6.16000e-01,
-1.6343994e-01,8.80000e-02,
-1.6340333e-01,7.04000e-01,
-1.6336671e-01,8.80000e-02,
-1.6333008e-01,7.04000e-01,
-1.6329347e-01,8.80000e-02,
-1.6325684e-01,7.04000e-01,
-1.6322023e-01,8.80000e-02,
-1.6318360e-01,7.04000e-01,
-1.6314697e-01,8.80000e-02,
-1.6311036e-01,7.92000e-01,
-1.6307373e-01,8.80000e-02,
-1.6303712e-01,7.04000e-01,
-1.6300049e-01,8.80000e-02,
-1.6296387e-01,6.16000e-01,
-1.6292726e-01,8.80000e-02,
-1.6289063e-01,6.16000e-01,
-1.6285402e-01,8.80000e-02,
-1.6281739e-01,6.16000e-01,
-1.6278076e-01,8.80000e-02,
-1.6274415e-01,7.04000e-01,
-1.6270752e-01,8.80000e-02,
-1.6267091e-01,7.04000e-01,
-1.6263428e-01,1.76000e-01,
-1.6259766e-01,7.04000e-01,
-1.6256104e-01,8.80000e-02,
-1.6252442e-01,7.04000e-01,
-1.6248780e-01,8.80000e-02,
-1.6245118e-01,7.04000e-01,
-1.6241455e-01,8.80000e-02,
-1.6237794e-01,7.04000e-01,
-1.6234131e-01,8.80000e-02,
-1.6230470e-01,7.04000e-01,
-1.6226807e-01,8.80000e-02,
-1.6223145e-01,7.92000e-01,
-1.6219483e-01,8.80000e-02,
-1.6215821e-01,6.16000e-01,
-1.6212159e-01,8.80000e-02,
-1.6208497e-01,7.04000e-01,
-1.6204834e-01,8.80000e-02,
-1.6201173e-01,6.16000e-01,
-1.6197510e-01,8.80000e-02,
-1.6193849e-01,7.04000e-01,
-1.6190186e-01,8.80000e-02,
-1.6186523e-01,7.04000e-01,
-1.6182862e-01,8.80000e-02,
-1.6179200e-01,7.92000e-01,
-1.6175538e-01,8.80000e-02,
-1.6171876e-01,7.92000e-01,
-1.6168213e-01,8.80000e-02,
-1.6164552e-01,7.04000e-01,
-1.6160889e-01,1.76000e-01,
-1.6157228e-01,7.04000e-01,
-1.6153565e-01,8.80000e-02,
-1.6149902e-01,6.16000e-01,
-1.6146241e-01,1.76000e-01,
-1.6142578e-01,7.04000e-01,
-1.6138917e-01,1.76000e-01,
-1.6135255e-01,7.04000e-01,
-1.6131592e-01,8.80000e-02,
-1.6127931e-01,7.04000e-01,
-1.6124268e-01,8.80000e-02,
-1.6120607e-01,7.04000e-01,
-1.6116944e-01,8.80000e-02,
-1.6113281e-01,7.04000e-01,
-1.6109620e-01,8.80000e-02,
-1.6105957e-01,7.92000e-01,
-1.6102296e-01,8.80000e-02,
-1.6098633e-01,6.16000e-01,
-1.6094971e-01,1.76000e-01,
-1.6091309e-01,6.16000e-01,
-1.6087647e-01,8.80000e-02,
-1.6083986e-01,7.92000e-01,
-1.6080323e-01,1.76000e-01,
-1.6076660e-01,7.04000e-01,
-1.6072999e-01,8.80000e-02,
-1.6069336e-01,6.16000e-01,
-1.6065675e-01,1.76000e-01,
-1.6062012e-01,7.04000e-01,
-1.6058350e-01,8.80000e-02,
-1.6054688e-01,7.04000e-01,
-1.6051026e-01,8.80000e-02,
-1.6047364e-01,7.92000e-01,
-1.6043702e-01,8.80000e-02,
-1.6040039e-01,6.16000e-01,
-1.6036378e-01,8.80000e-02,
-1.6032715e-01,6.16000e-01,
-1.6029054e-01,8.80000e-02,
-1.6025391e-01,7.04000e-01,
-1.6021729e-01,1.76000e-01,
-1.6018067e-01,7.92000e-01,
-1.6014405e-01,8.80000e-02,
-1.6010743e-01,7.04000e-01,
-1.6007081e-01,8.80000e-02,
-1.6003418e-01,7.04000e-01,
-1.5999757e-01,8.80000e-02,
-1.5996094e-01,6.16000e-01,
-1.5992433e-01,8.80000e-02,
-1.5988770e-01,6.16000e-01,
-1.5985107e-01,8.80000e-02,
-1.5981446e-01,7.04000e-01,
-1.5977784e-01,8.80000e-02,
-1.5974122e-01,7.92000e-01,
-1.5970460e-01,8.80000e-02,
-1.5966797e-01,7.92000e-01,
-1.5963136e-01,8.80000e-02,
-1.5959473e-01,7.04000e-01,
-1.5955812e-01,8.80000e-02,
-1.5952149e-01,7.04000e-01,
-1.5948486e-01,8.80000e-02,
-1.5944825e-01,7.92000e-01,
-1.5941162e-01,8.80000e-02,
-1.5937501e-01,7.04000e-01,
-1.5933838e-01,8.80000e-02,
-1.5930176e-01,7.04000e-01,
-1.5926515e-01,8.80000e-02,
-1.5922852e-01,6.16000e-01,
-1.5919191e-01,1.76000e-01,
-1.5915528e-01,7.04000e-01,
-1.5911865e-01,8.80000e-02,
-1.5908204e-01,7.04000e-01,
-1.5904541e-01,8.80000e-02,
-1.5900880e-01,7.04000e-01,
-1.5897217e-01,8.80000e-02,
-1.5893555e-01,6.16000e-01,
-1.5889893e-01,8.80000e-02,
-1.5886231e-01,7.04000e-01,
-1.5882570e-01,1.76000e-01,
-1.5878907e-01,6.16000e-01,
-1.5875244e-01,8.80000e-02,
-1.5871583e-01,6.16000e-01,
-1.5867920e-01,8.80000e-02,
-1.5864259e-01,7.04000e-01,
-1.5860596e-01,8.80000e-02,
-1.5856934e-01,6.16000e-01,
-1.5853272e-01,8.80000e-02,
-1.5849610e-01,7.04000e-01,
-1.5845948e-01,1.76000e-01,
-1.5842286e-01,7.92000e-01,
-1.5838623e-01,8.80000e-02,
-1.5834962e-01,7.04000e-01,
-1.5831299e-01,1.76000e-01,
-1.5827638e-01,7.04000e-01,
-1.5823975e-01,8.80000e-02,
-1.5820313e-01,6.16000e-01,
-1.5816651e-01,8.80000e-02,
-1.5812989e-01,7.04000e-01,
-1.5809327e-01,8.80000e-02,
-1.5805665e-01,7.04000e-01,
-1.5802002e-01,1.76000e-01,
-1.5798341e-01,7.04000e-01,
-1.5794678e-01,8.80000e-02,
-1.5791017e-01,7.92000e-01,
-1.5787354e-01,8.80000e-02,
-1.5783691e-01,7.04000e-01,
-1.5780030e-01,8.80000e-02,
-1.5776367e-01,6.16000e-01,
-1.5772706e-01,8.80000e-02,
-1.5769044e-01,7.04000e-01,
-1.5765381e-01,1.76000e-01,
-1.5761720e-01,7.04000e-01,
-1.5758057e-01,8.80000e-02,
-1.5754396e-01,7.04000e-01,
-1.5750733e-01,8.80000e-02,
-1.5747070e-01,7.04000e-01,
-1.5743409e-01,8.80000e-02,
-1.5739746e-01,6.16000e-01,
-1.5736085e-01,1.76000e-01,
-1.5732422e-01,7.04000e-01,
-1.5728760e-01,8.80000e-02,
-1.5725099e-01,7.04000e-01,
-1.5721436e-01,8.80000e-02,
-1.5717775e-01,7.04000e-01,
-1.5714112e-01,8.80000e-02,
-1.5710449e-01,6.16000e-01,
-1.5706788e-01,1.76000e-01,
-1.5703125e-01,7.92000e-01,
-1.5699464e-01,8.80000e-02,
-1.5695801e-01,7.04000e-01,
-1.5692139e-01,8.80000e-02,
-1.5688477e-01,7.04000e-01,
-1.5684815e-01,8.80000e-02,
-1.5681154e-01,7.04000e-01,
-1.5677491e-01,8.80000e-02,
-1.5673828e-01,7.04000e-01,
-1.5670167e-01,8.80000e-02,
-1.5666504e-01,6.16000e-01,
-1.5662843e-01,8.80000e-02,
-1.5659180e-01,7.04000e-01,
-1.5655518e-01,8.80000e-02,
-1.5651856e-01,7.92000e-01,
-1.5648194e-01,8.80000e-02,
-1.5644532e-01,7.04000e-01,
-1.5640870e-01,1.76000e-01,
-1.5637207e-01,7.92000e-01,
-1.5633546e-01,8.80000e-02,
-1.5629883e-01,7.92000e-01,
-1.5626222e-01,8.80000e-02,
-1.5622559e-01,7.04000e-01,
-1.5618896e-01,1.76000e-01,
-1.5615235e-01,7.04000e-01,
-1.5611573e-01,8.80000e-02,
-1.5607911e-01,7.04000e-01,
-1.5604249e-01,8.80000e-02,
-1.5600586e-01,7.04000e-01,
-1.5596925e-01,8.80000e-02,
-1.5593262e-01,7.04000e-01,
-1.5589601e-01,8.80000e-02,
-1.5585938e-01,7.04000e-01,
-1.5582275e-01,8.80000e-02,
-1.5578614e-01,7.04000e-01,
-1.5574951e-01,8.80000e-02,
-1.5571290e-01,7.04000e-01,
-1.5567628e-01,8.80000e-02,
-1.5563965e-01,7.04000e-01,
-1.5560304e-01,8.80000e-02,
-1.5556641e-01,6.16000e-01,
-1.5552980e-01,8.80000e-02,
-1.5549317e-01,7.04000e-01,
-1.5545654e-01,8.80000e-02,
-1.5541993e-01,6.16000e-01,
-1.5538330e-01,8.80000e-02,
-1.5534669e-01,6.16000e-01,
-1.5531006e-01,8.80000e-02,
-1.5527344e-01,7.04000e-01,
-1.5523683e-01,8.80000e-02,
-1.5520020e-01,6.16000e-01,
-1.5516359e-01,8.80000e-02,
-1.5512696e-01,6.16000e-01,
-1.5509033e-01,8.80000e-02,
-1.5505372e-01,7.04000e-01,
-1.5501709e-01,8.80000e-02,
-1.5498048e-01,7.04000e-01,
-1.5494385e-01,8.80000e-02,
-1.5490723e-01,6.16000e-01,
-1.5487061e-01,8.80000e-02,
-1.5483399e-01,6.16000e-01,
-1.5479738e-01,8.80000e-02,
-1.5476075e-01,6.16000e-01,
-1.5472412e-01,8.80000e-02,
-1.5468751e-01,6.16000e-01,
-1.5465088e-01,8.80000e-02,
-1.5461427e-01,7.04000e-01,
-1.5457764e-01,8.80000e-02,
-1.5454102e-01,7.04000e-01,
-1.5450440e-01,8.80000e-02,
-1.5446778e-01,7.04000e-01,
-1.5443116e-01,8.80000e-02,
-1.5439454e-01,7.04000e-01,
-1.5435791e-01,8.80000e-02,
-1.5432130e-01,7.92000e-01,
-1.5428467e-01,8.80000e-02,
-1.5424806e-01,7.04000e-01,
-1.5421143e-01,8.80000e-02,
-1.5417480e-01,6.16000e-01,
-1.5413819e-01,8.80000e-02,
-1.5410157e-01,7.04000e-01,
-1.5406495e-01,8.80000e-02,
-1.5402833e-01,7.04000e-01,
-1.5399170e-01,8.80000e-02,
-1.5395509e-01,7.92000e-01,
-1.5391846e-01,8.80000e-02,
-1.5388185e-01,6.16000e-01,
-1.5384522e-01,8.80000e-02,
-1.5380859e-01,7.04000e-01,
-1.5377198e-01,8.80000e-02,
-1.5373535e-01,7.04000e-01,
-1.5369874e-01,8.80000e-02,
-1.5366212e-01,7.04000e-01,
-1.5362549e-01,8.80000e-02,
-1.5358888e-01,7.04000e-01,
-1.5355225e-01,1.76000e-01,
-1.5351564e-01,6.16000e-01,
-1.5347901e-01,8.80000e-02,
-1.5344238e-01,6.16000e-01,
-1.5340577e-01,8.80000e-02,
-1.5336914e-01,7.92000e-01,
-1.5333253e-01,8.80000e-02,
-1.5329590e-01,6.16000e-01,
-1.5325928e-01,8.80000e-02,
-1.5322267e-01,6.16000e-01,
-1.5318604e-01,1.76000e-01,
-1.5314943e-01,7.92000e-01,
-1.5311280e-01,8.80000e-02,
-1.5307617e-01,7.04000e-01,
-1.5303956e-01,8.80000e-02,
-1.5300293e-01,7.04000e-01,
-1.5296632e-01,8.80000e-02,
-1.5292969e-01,6.16000e-01,
-1.5289307e-01,8.80000e-02,
-1.5285645e-01,7.04000e-01,
-1.5281983e-01,8.80000e-02,
-1.5278322e-01,7.04000e-01,
-1.5274659e-01,8.80000e-02,
-1.5270996e-01,6.16000e-01,
-1.5267335e-01,8.80000e-02,
-1.5263672e-01,7.92000e-01,
-1.5260011e-01,8.80000e-02,
-1.5256348e-01,7.04000e-01,
-1.5252686e-01,8.80000e-02,
-1.5249024e-01,6.16000e-01,
-1.5245362e-01,8.80000e-02,
-1.5241700e-01,7.04000e-01,
-1.5238038e-01,1.76000e-01,
-1.5234375e-01,7.04000e-01,
-1.5230714e-01,8.80000e-02,
-1.5227051e-01,7.04000e-01,
-1.5223390e-01,8.80000e-02,
-1.5219727e-01,6.16000e-01,
-1.5216064e-01,8.80000e-02,
-1.5212403e-01,7.04000e-01,
-1.5208741e-01,8.80000e-02,
-1.5205079e-01,7.04000e-01,
-1.5201417e-01,8.80000e-02,
-1.5197754e-01,7.04000e-01,
-1.5194093e-01,8.80000e-02,
-1.5190430e-01,7.04000e-01,
-1.5186769e-01,8.80000e-02,
-1.5183106e-01,6.16000e-01,
-1.5179443e-01,8.80000e-02,
-1.5175782e-01,7.04000e-01,
-1.5172119e-01,8.80000e-02,
-1.5168458e-01,6.16000e-01,
-1.5164796e-01,8.80000e-02,
-1.5161133e-01,7.04000e-01,
-1.5157472e-01,8.80000e-02,
-1.5153809e-01,7.04000e-01,
-1.5150148e-01,8.80000e-02,
-1.5146485e-01,6.16000e-01,
-1.5142822e-01,8.80000e-02,
-1.5139161e-01,7.04000e-01,
-1.5135498e-01,8.80000e-02,
-1.5131837e-01,6.16000e-01,
-1.5128174e-01,8.80000e-02,
-1.5124512e-01,7.92000e-01,
-1.5120851e-01,8.80000e-02,
-1.5117188e-01,7.04000e-01,
-1.5113527e-01,1.76000e-01,
-1.5109864e-01,7.04000e-01,
-1.5106201e-01,8.80000e-02,
-1.5102540e-01,6.16000e-01,
-1.5098877e-01,8.80000e-02,
-1.5095216e-01,7.04000e-01,
-1.5091553e-01,8.80000e-02,
-1.5087891e-01,7.04000e-01,
-1.5084229e-01,8.80000e-02,
-1.5080567e-01,7.04000e-01,
-1.5076905e-01,8.80000e-02,
-1.5073243e-01,7.04000e-01,
-1.5069580e-01,8.80000e-02,
-1.5065919e-01,7.04000e-01,
-1.5062256e-01,8.80000e-02,
-1.5058595e-01,7.04000e-01,
-1.5054932e-01,1.76000e-01,
-1.5051270e-01,6.16000e-01,
-1.5047608e-01,8.80000e-02,
-1.5043946e-01,7.92000e-01,
-1.5040284e-01,8.80000e-02,
-1.5036622e-01,6.16000e-01,
-1.5032959e-01,8.80000e-02,
-1.5029298e-01,7.92000e-01,
-1.5025635e-01,8.80000e-02,
-1.5021974e-01,7.92000e-01,
-1.5018311e-01,8.80000e-02,
-1.5014648e-01,6.16000e-01,
-1.5010987e-01,8.80000e-02,
-1.5007325e-01,7.04000e-01,
-1.5003663e-01,8.80000e-02,
-1.5000001e-01,6.16000e-01,
-1.4996338e-01,8.80000e-02,
-1.4992677e-01,6.16000e-01,
-1.4989014e-01,8.80000e-02,
-1.4985353e-01,6.16000e-01,
-1.4981690e-01,1.76000e-01,
-1.4978027e-01,7.04000e-01,
-1.4974366e-01,8.80000e-02,
-1.4970703e-01,7.04000e-01,
-1.4967042e-01,8.80000e-02,
-1.4963380e-01,7.04000e-01,
-1.4959717e-01,1.76000e-01,
-1.4956056e-01,7.04000e-01,
-1.4952393e-01,8.80000e-02,
-1.4948732e-01,7.92000e-01,
-1.4945069e-01,8.80000e-02,
-1.4941406e-01,6.16000e-01,
-1.4937745e-01,8.80000e-02,
-1.4934082e-01,7.04000e-01,
-1.4930421e-01,8.80000e-02,
-1.4926758e-01,6.16000e-01,
-1.4923096e-01,1.76000e-01,
-1.4919434e-01,6.16000e-01,
-1.4915772e-01,1.76000e-01,
-1.4912111e-01,7.04000e-01,
-1.4908448e-01,8.80000e-02,
-1.4904785e-01,7.04000e-01,
-1.4901124e-01,8.80000e-02,
-1.4897461e-01,6.16000e-01,
-1.4893800e-01,8.80000e-02,
-1.4890137e-01,7.04000e-01,
-1.4886475e-01,8.80000e-02,
-1.4882813e-01,7.04000e-01,
-1.4879151e-01,8.80000e-02,
-1.4875489e-01,7.04000e-01,
-1.4871827e-01,8.80000e-02,
-1.4868164e-01,6.16000e-01,
-1.4864503e-01,8.80000e-02,
-1.4860840e-01,7.92000e-01,
-1.4857179e-01,8.80000e-02,
-1.4853516e-01,6.16000e-01,
-1.4849854e-01,8.80000e-02,
-1.4846192e-01,7.92000e-01,
-1.4842530e-01,8.80000e-02,
-1.4838868e-01,7.04000e-01,
-1.4835206e-01,8.80000e-02,
-1.4831543e-01,7.04000e-01,
-1.4827882e-01,8.80000e-02,
-1.4824219e-01,7.04000e-01,
-1.4820558e-01,8.80000e-02,
-1.4816895e-01,7.04000e-01,
-1.4813232e-01,1.76000e-01,
-1.4809571e-01,7.04000e-01,
-1.4805909e-01,8.80000e-02,
-1.4802247e-01,7.04000e-01,
-1.4798585e-01,8.80000e-02,
-1.4794922e-01,7.04000e-01,
-1.4791261e-01,8.80000e-02,
-1.4787598e-01,7.04000e-01,
-1.4783937e-01,8.80000e-02,
-1.4780274e-01,7.04000e-01,
-1.4776611e-01,1.76000e-01,
-1.4772950e-01,7.04000e-01,
-1.4769287e-01,8.80000e-02,
-1.4765626e-01,7.04000e-01,
-1.4761963e-01,8.80000e-02,
-1.4758301e-01,7.04000e-01,
-1.4754640e-01,8.80000e-02,
-1.4750977e-01,7.04000e-01,
-1.4747316e-01,8.80000e-02,
-1.4743653e-01,7.04000e-01,
-1.4739990e-01,8.80000e-02,
-1.4736329e-01,7.04000e-01,
-1.4732666e-01,8.80000e-02,
-1.4729005e-01,6.16000e-01,
-1.4725342e-01,8.80000e-02,
-1.4721680e-01,7.92000e-01,
-1.4718018e-01,8.80000e-02,
-1.4714356e-01,7.04000e-01,
-1.4710695e-01,8.80000e-02,
-1.4707032e-01,7.04000e-01,
-1.4703369e-01,8.80000e-02,
-1.4699708e-01,7.92000e-01,
-1.4696045e-01,8.80000e-02,
-1.4692384e-01,7.04000e-01,
-1.4688721e-01,8.80000e-02,
-1.4685059e-01,6.16000e-01,
-1.4681397e-01,8.80000e-02,
-1.4677735e-01,6.16000e-01,
-1.4674073e-01,8.80000e-02,
-1.4670411e-01,7.92000e-01,
-1.4666748e-01,8.80000e-02,
-1.4663087e-01,7.92000e-01,
-1.4659424e-01,8.80000e-02,
-1.4655763e-01,7.04000e-01,
-1.4652100e-01,8.80000e-02,
-1.4648438e-01,7.04000e-01,
-1.4644776e-01,8.80000e-02,
-1.4641114e-01,7.04000e-01,
-1.4637452e-01,8.80000e-02,
-1.4633790e-01,7.04000e-01,
-1.4630127e-01,1.76000e-01,
-1.4626466e-01,7.04000e-01,
-1.4622803e-01,8.80000e-02,
-1.4619142e-01,7.04000e-01,
-1.4615479e-01,8.80000e-02,
-1.4611816e-01,6.16000e-01,
-1.4608155e-01,8.80000e-02,
-1.4604492e-01,7.04000e-01,
-1.4600831e-01,8.80000e-02,
-1.4597169e-01,7.04000e-01,
-1.4593506e-01,8.80000e-02,
-1.4589845e-01,6.16000e-01,
-1.4586182e-01,8.80000e-02,
-1.4582521e-01,6.16000e-01,
-1.4578858e-01,8.80000e-02,
-1.4575195e-01,7.04000e-01,
-1.4571534e-01,8.80000e-02,
-1.4567871e-01,6.16000e-01,
-1.4564210e-01,8.80000e-02,
-1.4560547e-01,6.16000e-01,
-1.4556885e-01,8.80000e-02,
-1.4553224e-01,7.92000e-01,
-1.4549561e-01,1.76000e-01,
-1.4545900e-01,6.16000e-01,
-1.4542237e-01,8.80000e-02,
-1.4538574e-01,7.92000e-01,
-1.4534913e-01,1.76000e-01,
-1.4531250e-01,7.04000e-01,
-1.4527589e-01,8.80000e-02,
-1.4523926e-01,7.04000e-01,
-1.4520264e-01,8.80000e-02,
-1.4516602e-01,7.92000e-01,
-1.4512940e-01,1.76000e-01,
-1.4509279e-01,6.16000e-01,
-1.4505616e-01,8.80000e-02,
-1.4501953e-01,6.16000e-01,
-1.4498292e-01,8.80000e-02,
-1.4494629e-01,7.04000e-01,
-1.4490968e-01,8.80000e-02,
-1.4487305e-01,7.92000e-01,
-1.4483643e-01,8.80000e-02,
-1.4479981e-01,7.04000e-01,
-1.4476319e-01,8.80000e-02,
-1.4472657e-01,7.92000e-01,
-1.4468995e-01,8.80000e-02,
-1.4465332e-01,6.16000e-01,
-1.4461671e-01,8.80000e-02,
-1.4458008e-01,8.80000e-01,
-1.4454347e-01,8.80000e-02,
-1.4450684e-01,7.04000e-01,
-1.4447021e-01,8.80000e-02,
-1.4443360e-01,7.92000e-01,
-1.4439698e-01,8.80000e-02,
-1.4436036e-01,6.16000e-01,
-1.4432374e-01,8.80000e-02,
-1.4428711e-01,7.04000e-01,
-1.4425050e-01,8.80000e-02,
-1.4421387e-01,7.04000e-01,
-1.4417726e-01,8.80000e-02,
-1.4414063e-01,7.04000e-01,
-1.4410400e-01,8.80000e-02,
-1.4406739e-01,7.04000e-01,
-1.4403076e-01,8.80000e-02,
-1.4399415e-01,7.04000e-01,
-1.4395753e-01,8.80000e-02,
-1.4392090e-01,6.16000e-01,
-1.4388429e-01,8.80000e-02,
-1.4384766e-01,6.16000e-01,
-1.4381105e-01,8.80000e-02,
-1.4377442e-01,7.04000e-01,
-1.4373779e-01,8.80000e-02,
-1.4370118e-01,6.16000e-01,
-1.4366455e-01,8.80000e-02,
-1.4362794e-01,7.04000e-01,
-1.4359131e-01,8.80000e-02,
-1.4355469e-01,7.04000e-01,
-1.4351808e-01,8.80000e-02,
-1.4348145e-01,7.04000e-01,
-1.4344484e-01,8.80000e-02,
-1.4340821e-01,7.04000e-01,
-1.4337158e-01,8.80000e-02,
-1.4333497e-01,6.16000e-01,
-1.4329834e-01,8.80000e-02,
-1.4326173e-01,6.16000e-01,
-1.4322510e-01,8.80000e-02,
-1.4318848e-01,7.04000e-01,
-1.4315186e-01,8.80000e-02,
-1.4311524e-01,8.80000e-01,
-1.4307863e-01,8.80000e-02,
-1.4304200e-01,7.04000e-01,
-1.4300537e-01,8.80000e-02,
-1.4296876e-01,7.92000e-01,
-1.4293213e-01,8.80000e-02,
-1.4289552e-01,7.04000e-01,
-1.4285889e-01,8.80000e-02,
-1.4282227e-01,7.04000e-01,
-1.4278565e-01,8.80000e-02,
-1.4274903e-01,7.04000e-01,
-1.4271241e-01,8.80000e-02,
-1.4267579e-01,7.04000e-01,
-1.4263916e-01,8.80000e-02,
-1.4260255e-01,7.04000e-01,
-1.4256592e-01,8.80000e-02,
-1.4252931e-01,6.16000e-01,
-1.4249268e-01,8.80000e-02,
-1.4245605e-01,7.04000e-01,
-1.4241944e-01,8.80000e-02,
-1.4238282e-01,6.16000e-01,
-1.4234620e-01,8.80000e-02,
-1.4230958e-01,6.16000e-01,
-1.4227295e-01,8.80000e-02,
-1.4223634e-01,7.92000e-01,
-1.4219971e-01,8.80000e-02,
-1.4216310e-01,7.04000e-01,
-1.4212647e-01,8.80000e-02,
-1.4208984e-01,7.04000e-01,
-1.4205323e-01,8.80000e-02,
-1.4201660e-01,7.04000e-01,
-1.4197999e-01,8.80000e-02,
-1.4194337e-01,7.04000e-01,
-1.4190674e-01,8.80000e-02,
-1.4187013e-01,7.04000e-01,
-1.4183350e-01,8.80000e-02,
-1.4179689e-01,7.04000e-01,
-1.4176026e-01,8.80000e-02,
-1.4172363e-01,7.04000e-01,
-1.4168702e-01,8.80000e-02,
-1.4165039e-01,7.04000e-01,
-1.4161378e-01,8.80000e-02,
-1.4157715e-01,7.92000e-01,
-1.4154053e-01,8.80000e-02,
-1.4150392e-01,6.16000e-01,
-1.4146729e-01,8.80000e-02,
-1.4143068e-01,7.04000e-01,
-1.4139405e-01,8.80000e-02,
-1.4135742e-01,8.80000e-01,
-1.4132081e-01,1.76000e-01,
-1.4128418e-01,7.04000e-01,
-1.4124757e-01,8.80000e-02,
-1.4121094e-01,7.04000e-01,
-1.4117432e-01,8.80000e-02,
-1.4113770e-01,6.16000e-01,
-1.4110108e-01,8.80000e-02,
-1.4106447e-01,7.92000e-01,
-1.4102784e-01,1.76000e-01,
-1.4099121e-01,7.04000e-01,
-1.4095460e-01,8.80000e-02,
-1.4091797e-01,6.16000e-01,
-1.4088136e-01,8.80000e-02,
-1.4084473e-01,6.16000e-01,
-1.4080811e-01,8.80000e-02,
-1.4077149e-01,7.04000e-01,
-1.4073487e-01,8.80000e-02,
-1.4069825e-01,7.04000e-01,
-1.4066163e-01,8.80000e-02,
-1.4062500e-01,7.04000e-01,
-1.4058839e-01,8.80000e-02,
-1.4055176e-01,7.04000e-01,
-1.4051515e-01,8.80000e-02,
-1.4047852e-01,7.04000e-01,
-1.4044189e-01,8.80000e-02,
-1.4040528e-01,7.04000e-01,
-1.4036866e-01,8.80000e-02,
-1.4033204e-01,7.04000e-01,
-1.4029542e-01,8.80000e-02,
-1.4025879e-01,7.04000e-01,
-1.4022218e-01,8.80000e-02,
-1.4018555e-01,7.04000e-01,
-1.4014894e-01,8.80000e-02,
-1.4011231e-01,7.04000e-01,
-1.4007568e-01,8.80000e-02,
-1.4003907e-01,7.04000e-01,
-1.4000244e-01,8.80000e-02,
-1.3996583e-01,7.04000e-01,
-1.3992921e-01,8.80000e-02,
-1.3989258e-01,7.04000e-01,
-1.3985597e-01,8.80000e-02,
-1.3981934e-01,7.92000e-01,
-1.3978273e-01,8.80000e-02,
-1.3974610e-01,7.04000e-01,
-1.3970947e-01,8.80000e-02,
-1.3967286e-01,7.04000e-01,
-1.3963623e-01,1.76000e-01,
-1.3959962e-01,7.04000e-01,
-1.3956299e-01,8.80000e-02,
-1.3952637e-01,7.04000e-01,
-1.3948976e-01,8.80000e-02,
-1.3945313e-01,6.16000e-01,
-1.3941652e-01,8.80000e-02,
-1.3937989e-01,6.16000e-01,
-1.3934326e-01,8.80000e-02,
-1.3930665e-01,6.16000e-01,
-1.3927002e-01,8.80000e-02,
-1.3923341e-01,6.16000e-01,
-1.3919678e-01,1.76000e-01,
-1.3916016e-01,7.04000e-01,
-1.3912354e-01,8.80000e-02,
-1.3908692e-01,7.04000e-01,
-1.3905030e-01,8.80000e-02,
-1.3901368e-01,6.16000e-01,
-1.3897705e-01,8.80000e-02,
-1.3894044e-01,7.04000e-01,
-1.3890381e-01,8.80000e-02,
-1.3886720e-01,7.04000e-01,
-1.3883057e-01,8.80000e-02,
-1.3879395e-01,6.16000e-01,
-1.3875733e-01,1.76000e-01,
-1.3872071e-01,7.92000e-01,
-1.3868409e-01,1.76000e-01,
-1.3864747e-01,6.16000e-01,
-1.3861084e-01,8.80000e-02,
-1.3857423e-01,7.04000e-01,
-1.3853760e-01,8.80000e-02,
-1.3850099e-01,7.04000e-01,
-1.3846436e-01,8.80000e-02,
-1.3842773e-01,7.04000e-01,
-1.3839112e-01,8.80000e-02,
-1.3835450e-01,7.04000e-01,
-1.3831788e-01,8.80000e-02,
-1.3828126e-01,7.04000e-01,
-1.3824463e-01,8.80000e-02,
-1.3820802e-01,6.16000e-01,
-1.3817139e-01,8.80000e-02,
-1.3813478e-01,7.04000e-01,
-1.3809815e-01,8.80000e-02,
-1.3806152e-01,6.16000e-01,
