X,CH1
Second,Volt
1.7800000e-01,0.00000e+00
1.7900001e-01,8.00000e-01
1.8000001e-01,0.00000e+00
1.8100001e-01,2.00000e+00
1.8200001e-01,8.00000e-01
1.8300001e-01,0.00000e+00
1.8400002e-01,0.00000e+00
1.8500000e-01,8.00000e-01
1.8600000e-01,0.00000e+00
1.8700001e-01,8.00000e-01
1.8800001e-01,8.00000e-01
1.8900001e-01,-2.00000e-01
1.9000001e-01,-2.00000e-01
1.9100001e-01,1.20000e+00
1.9200002e-01,0.00000e+00
1.9300000e-01,8.00000e-01
1.9400001e-01,0.00000e+00
1.9500001e-01,8.00000e-01
1.9600001e-01,8.00000e-01
1.9700001e-01,0.00000e+00
1.9800001e-01,0.00000e+00
1.9900002e-01,8.00000e-01
2.0000000e-01,-2.00000e-01
2.0100001e-01,1.80000e+00
2.0200001e-01,8.00000e-01
2.0300001e-01,0.00000e+00
2.0400001e-01,0.00000e+00
2.0500001e-01,8.00000e-01
2.0600002e-01,0.00000e+00
2.0700002e-01,8.00000e-01
2.0800000e-01,0.00000e+00
2.0900001e-01,8.00000e-01
2.1000001e-01,0.00000e+00
2.1100001e-01,1.00000e+00
2.1200001e-01,0.00000e+00
2.1300001e-01,8.00000e-01
2.1400002e-01,0.00000e+00
2.1500000e-01,8.00000e-01
2.1600001e-01,0.00000e+00
2.1700001e-01,8.00000e-01
2.1800001e-01,0.00000e+00
2.1900001e-01,8.00000e-01
2.2000001e-01,0.00000e+00
2.2100002e-01,8.00000e-01
2.2200002e-01,0.00000e+00
2.2300000e-01,8.00000e-01
2.2400001e-01,0.00000e+00
2.2500001e-01,8.00000e-01
2.2600001e-01,8.00000e-01
2.2700001e-01,0.00000e+00
2.2800002e-01,0.00000e+00
2.2900002e-01,1.00000e+00
2.3000000e-01,0.00000e+00
2.3100001e-01,8.00000e-01
2.3200001e-01,0.00000e+00
2.3300001e-01,1.00000e+00
2.3400001e-01,0.00000e+00
2.3500001e-01,1.00000e+00
2.3600002e-01,8.00000e-01
2.3700002e-01,0.00000e+00
2.3800001e-01,0.00000e+00
2.3900001e-01,8.00000e-01
2.4000001e-01,0.00000e+00
2.4100001e-01,8.00000e-01
2.4200001e-01,8.00000e-01
2.4300002e-01,-2.00000e-01
2.4400002e-01,0.00000e+00
2.4500000e-01,1.00000e+00
2.4600001e-01,0.00000e+00
2.4700001e-01,8.00000e-01
2.4800001e-01,0.00000e+00
2.4900001e-01,8.00000e-01
2.5000000e-01,0.00000e+00
2.5100002e-01,8.00000e-01
2.5200000e-01,0.00000e+00
2.5300002e-01,8.00000e-01
2.5400001e-01,-2.00000e-01
2.5500003e-01,1.00000e+00
2.5600001e-01,8.00000e-01
2.5700000e-01,0.00000e+00
2.5800002e-01,8.00000e-01
2.5900000e-01,0.00000e+00
2.6000002e-01,8.00000e-01
2.6100001e-01,-2.00000e-01
2.6200002e-01,0.00000e+00
2.6300001e-01,8.00000e-01
2.6400000e-01,0.00000e+00
2.6500002e-01,1.00000e+00
2.6600000e-01,8.00000e-01
2.6700002e-01,-2.00000e-01
2.6800001e-01,0.00000e+00
2.6900002e-01,8.00000e-01
2.7000001e-01,0.00000e+00
2.7100003e-01,1.00000e+00
2.7200001e-01,0.00000e+00
2.7300000e-01,8.00000e-01
2.7400002e-01,0.00000e+00
2.7500001e-01,8.00000e-01
2.7600002e-01,0.00000e+00
2.7700001e-01,8.00000e-01
2.7800003e-01,0.00000e+00
2.7900001e-01,8.00000e-01
2.8000000e-01,8.00000e-01
2.8100002e-01,-2.00000e-01
2.8200001e-01,8.00000e-01
2.8300002e-01,-2.00000e-01
2.8400001e-01,0.00000e+00
2.8500003e-01,1.00000e+00
2.8600001e-01,0.00000e+00
2.8700000e-01,8.00000e-01
2.8800002e-01,8.00000e-01
2.8900000e-01,0.00000e+00
2.9000002e-01,0.00000e+00
2.9100001e-01,8.00000e-01
2.9200003e-01,0.00000e+00
2.9300001e-01,8.00000e-01
2.9400000e-01,8.00000e-01
2.9500002e-01,-2.00000e-01
2.9600000e-01,0.00000e+00
2.9700002e-01,8.00000e-01
2.9800001e-01,0.00000e+00
2.9900002e-01,8.00000e-01
