X,CH1,
-2.9707599e-01,8.80000e-02,
-2.9703936e-01,7.04000e-01,
-2.9700273e-01,8.80000e-02,
-2.9696611e-01,7.04000e-01,
-2.9692948e-01,8.80000e-02,
-2.9689288e-01,6.16000e-01,
-2.9685625e-01,8.80000e-02,
-2.9681963e-01,7.04000e-01,
-2.9678300e-01,8.80000e-02,
-2.9674637e-01,7.04000e-01,
-2.9670978e-01,8.80000e-02,
-2.9667315e-01,6.16000e-01,
-2.9663652e-01,8.80000e-02,
-2.9659989e-01,7.92000e-01,
-2.9656327e-01,8.80000e-02,
-2.9652667e-01,7.04000e-01,
-2.9649004e-01,8.80000e-02,
-2.9645342e-01,7.04000e-01,
-2.9641679e-01,8.80000e-02,
-2.9638016e-01,7.04000e-01,
-2.9634356e-01,8.80000e-02,
-2.9630694e-01,7.04000e-01,
-2.9627031e-01,8.80000e-02,
-2.9623368e-01,7.04000e-01,
-2.9619706e-01,8.80000e-02,
-2.9616046e-01,7.04000e-01,
-2.9612383e-01,8.80000e-02,
-2.9608721e-01,7.92000e-01,
-2.9605058e-01,8.80000e-02,
-2.9601395e-01,7.04000e-01,
-2.9597735e-01,1.76000e-01,
-2.9594073e-01,7.92000e-01,
-2.9590410e-01,8.80000e-02,
-2.9586747e-01,7.04000e-01,
-2.9583085e-01,8.80000e-02,
-2.9579425e-01,7.04000e-01,
-2.9575762e-01,8.80000e-02,
-2.9572099e-01,8.80000e-01,
-2.9568437e-01,8.80000e-02,
-2.9564774e-01,7.04000e-01,
-2.9561114e-01,8.80000e-02,
-2.9557452e-01,7.04000e-01,
-2.9553789e-01,8.80000e-02,
-2.9550126e-01,7.04000e-01,
-2.9546463e-01,8.80000e-02,
-2.9542804e-01,7.04000e-01,
-2.9539141e-01,8.80000e-02,
-2.9535478e-01,7.04000e-01,
-2.9531816e-01,1.76000e-01,
-2.9528153e-01,7.04000e-01,
-2.9524493e-01,8.80000e-02,
-2.9520831e-01,6.16000e-01,
-2.9517168e-01,8.80000e-02,
-2.9513505e-01,7.92000e-01,
-2.9509842e-01,8.80000e-02,
-2.9506183e-01,7.92000e-01,
-2.9502520e-01,8.80000e-02,
-2.9498857e-01,6.16000e-01,
-2.9495195e-01,8.80000e-02,
-2.9491532e-01,7.04000e-01,
-2.9487872e-01,8.80000e-02,
-2.9484209e-01,7.04000e-01,
-2.9480547e-01,1.76000e-01,
-2.9476884e-01,7.04000e-01,
-2.9473221e-01,8.80000e-02,
-2.9469562e-01,7.04000e-01,
-2.9465899e-01,1.76000e-01,
-2.9462236e-01,7.04000e-01,
-2.9458573e-01,8.80000e-02,
-2.9454911e-01,7.92000e-01,
-2.9451251e-01,8.80000e-02,
-2.9447588e-01,8.80000e-01,
-2.9443926e-01,1.76000e-01,
-2.9440263e-01,7.04000e-01,
-2.9436600e-01,8.80000e-02,
-2.9432940e-01,7.92000e-01,
-2.9429278e-01,8.80000e-02,
-2.9425615e-01,7.04000e-01,
-2.9421952e-01,8.80000e-02,
-2.9418290e-01,7.92000e-01,
-2.9414630e-01,8.80000e-02,
-2.9410967e-01,7.04000e-01,
-2.9407305e-01,8.80000e-02,
-2.9403642e-01,7.92000e-01,
-2.9399979e-01,8.80000e-02,
-2.9396319e-01,7.04000e-01,
-2.9392657e-01,8.80000e-02,
-2.9388994e-01,7.04000e-01,
-2.9385331e-01,8.80000e-02,
-2.9381669e-01,7.04000e-01,
-2.9378009e-01,8.80000e-02,
-2.9374346e-01,7.04000e-01,
-2.9370683e-01,8.80000e-02,
-2.9367021e-01,8.80000e-01,
-2.9363358e-01,8.80000e-02,
-2.9359698e-01,7.04000e-01,
-2.9356036e-01,8.80000e-02,
-2.9352373e-01,7.04000e-01,
-2.9348710e-01,8.80000e-02,
-2.9345047e-01,7.04000e-01,
-2.9341388e-01,8.80000e-02,
-2.9337725e-01,7.04000e-01,
-2.9334062e-01,8.80000e-02,
-2.9330400e-01,6.16000e-01,
-2.9326737e-01,8.80000e-02,
-2.9323077e-01,7.04000e-01,
-2.9319414e-01,8.80000e-02,
-2.9315752e-01,7.04000e-01,
-2.9312089e-01,8.80000e-02,
-2.9308426e-01,7.04000e-01,
-2.9304767e-01,8.80000e-02,
-2.9301104e-01,8.80000e-01,
-2.9297441e-01,8.80000e-02,
-2.9293779e-01,7.04000e-01,
-2.9290116e-01,8.80000e-02,
-2.9286456e-01,7.04000e-01,
-2.9282793e-01,8.80000e-02,
-2.9279131e-01,7.04000e-01,
-2.9275468e-01,8.80000e-02,
-2.9271805e-01,7.04000e-01,
-2.9268146e-01,8.80000e-02,
-2.9264483e-01,7.04000e-01,
-2.9260820e-01,1.76000e-01,
-2.9257157e-01,7.04000e-01,
-2.9253495e-01,1.76000e-01,
-2.9249835e-01,7.04000e-01,
-2.9246172e-01,8.80000e-02,
-2.9242510e-01,6.16000e-01,
-2.9238847e-01,8.80000e-02,
-2.9235184e-01,7.04000e-01,
-2.9231524e-01,8.80000e-02,
-2.9227862e-01,7.92000e-01,
-2.9224199e-01,8.80000e-02,
-2.9220536e-01,7.04000e-01,
-2.9216874e-01,8.80000e-02,
-2.9213214e-01,6.16000e-01,
-2.9209551e-01,8.80000e-02,
-2.9205889e-01,8.80000e-01,
-2.9202226e-01,8.80000e-02,
-2.9198563e-01,7.04000e-01,
-2.9194903e-01,8.80000e-02,
-2.9191241e-01,6.16000e-01,
-2.9187578e-01,8.80000e-02,
-2.9183915e-01,7.04000e-01,
-2.9180253e-01,8.80000e-02,
-2.9176593e-01,6.16000e-01,
-2.9172930e-01,8.80000e-02,
-2.9169267e-01,7.92000e-01,
-2.9165605e-01,8.80000e-02,
-2.9161942e-01,7.04000e-01,
-2.9158282e-01,8.80000e-02,
-2.9154620e-01,7.04000e-01,
-2.9150957e-01,8.80000e-02,
-2.9147294e-01,7.04000e-01,
-2.9143631e-01,8.80000e-02,
-2.9139972e-01,8.80000e-01,
-2.9136309e-01,8.80000e-02,
-2.9132646e-01,7.04000e-01,
-2.9128984e-01,8.80000e-02,
-2.9125321e-01,7.04000e-01,
-2.9121661e-01,8.80000e-02,
-2.9117998e-01,7.92000e-01,
-2.9114336e-01,8.80000e-02,
-2.9110673e-01,7.04000e-01,
-2.9107010e-01,8.80000e-02,
-2.9103351e-01,7.04000e-01,
-2.9099688e-01,8.80000e-02,
-2.9096025e-01,6.16000e-01,
-2.9092363e-01,8.80000e-02,
-2.9088700e-01,7.04000e-01,
-2.9085040e-01,8.80000e-02,
-2.9081377e-01,7.04000e-01,
-2.9077715e-01,8.80000e-02,
-2.9074052e-01,7.04000e-01,
-2.9070389e-01,8.80000e-02,
-2.9066730e-01,8.80000e-01,
-2.9063067e-01,8.80000e-02,
-2.9059404e-01,7.04000e-01,
-2.9055741e-01,8.80000e-02,
-2.9052079e-01,7.04000e-01,
-2.9048419e-01,8.80000e-02,
-2.9044756e-01,7.04000e-01,
-2.9041094e-01,8.80000e-02,
-2.9037431e-01,7.04000e-01,
-2.9033768e-01,8.80000e-02,
-2.9030108e-01,7.04000e-01,
-2.9026446e-01,8.80000e-02,
-2.9022783e-01,7.92000e-01,
-2.9019120e-01,8.80000e-02,
-2.9015458e-01,7.04000e-01,
-2.9011798e-01,8.80000e-02,
-2.9008135e-01,7.04000e-01,
-2.9004472e-01,8.80000e-02,
-2.9000810e-01,6.16000e-01,
-2.8997147e-01,8.80000e-02,
-2.8993487e-01,7.04000e-01,
-2.8989825e-01,8.80000e-02,
-2.8986162e-01,7.04000e-01,
-2.8982499e-01,1.76000e-01,
-2.8978837e-01,7.04000e-01,
-2.8975177e-01,8.80000e-02,
-2.8971514e-01,7.04000e-01,
-2.8967851e-01,8.80000e-02,
-2.8964189e-01,7.04000e-01,
-2.8960526e-01,8.80000e-02,
-2.8956866e-01,7.04000e-01,
-2.8953204e-01,8.80000e-02,
-2.8949541e-01,6.16000e-01,
-2.8945878e-01,8.80000e-02,
-2.8942215e-01,7.04000e-01,
-2.8938556e-01,8.80000e-02,
-2.8934893e-01,7.04000e-01,
-2.8931230e-01,8.80000e-02,
-2.8927568e-01,7.04000e-01,
-2.8923905e-01,8.80000e-02,
-2.8920245e-01,7.04000e-01,
-2.8916582e-01,8.80000e-02,
-2.8912920e-01,7.04000e-01,
-2.8909257e-01,8.80000e-02,
-2.8905594e-01,7.04000e-01,
-2.8901935e-01,8.80000e-02,
-2.8898272e-01,7.04000e-01,
-2.8894609e-01,8.80000e-02,
-2.8890947e-01,6.16000e-01,
-2.8887284e-01,8.80000e-02,
-2.8883624e-01,8.80000e-01,
-2.8879961e-01,8.80000e-02,
-2.8876299e-01,7.04000e-01,
-2.8872636e-01,8.80000e-02,
-2.8868973e-01,7.04000e-01,
-2.8865314e-01,8.80000e-02,
-2.8861651e-01,7.04000e-01,
-2.8857988e-01,8.80000e-02,
-2.8854325e-01,7.04000e-01,
-2.8850663e-01,8.80000e-02,
-2.8847003e-01,7.04000e-01,
-2.8843340e-01,8.80000e-02,
-2.8839678e-01,7.04000e-01,
-2.8836015e-01,8.80000e-02,
-2.8832352e-01,7.92000e-01,
-2.8828692e-01,8.80000e-02,
-2.8825030e-01,7.04000e-01,
-2.8821367e-01,8.80000e-02,
-2.8817704e-01,7.04000e-01,
-2.8814042e-01,8.80000e-02,
-2.8810382e-01,7.92000e-01,
-2.8806719e-01,8.80000e-02,
-2.8803056e-01,7.04000e-01,
-2.8799394e-01,8.80000e-02,
-2.8795731e-01,7.04000e-01,
-2.8792071e-01,8.80000e-02,
-2.8788409e-01,6.16000e-01,
-2.8784746e-01,8.80000e-02,
-2.8781083e-01,7.04000e-01,
-2.8777421e-01,8.80000e-02,
-2.8773761e-01,7.04000e-01,
-2.8770098e-01,8.80000e-02,
-2.8766435e-01,7.04000e-01,
-2.8762773e-01,8.80000e-02,
-2.8759110e-01,7.04000e-01,
-2.8755450e-01,8.80000e-02,
-2.8751788e-01,7.04000e-01,
-2.8748125e-01,8.80000e-02,
-2.8744462e-01,8.80000e-01,
-2.8740799e-01,8.80000e-02,
-2.8737140e-01,7.04000e-01,
-2.8733477e-01,8.80000e-02,
-2.8729814e-01,7.04000e-01,
-2.8726152e-01,8.80000e-02,
-2.8722489e-01,7.92000e-01,
-2.8718829e-01,8.80000e-02,
-2.8715166e-01,6.16000e-01,
-2.8711504e-01,8.80000e-02,
-2.8707841e-01,7.04000e-01,
-2.8704178e-01,8.80000e-02,
-2.8700519e-01,7.04000e-01,
-2.8696856e-01,8.80000e-02,
-2.8693193e-01,7.04000e-01,
-2.8689530e-01,8.80000e-02,
-2.8685868e-01,8.80000e-01,
-2.8682208e-01,8.80000e-02,
-2.8678545e-01,7.04000e-01,
-2.8674883e-01,8.80000e-02,
-2.8671220e-01,6.16000e-01,
-2.8667557e-01,8.80000e-02,
-2.8663898e-01,7.04000e-01,
-2.8660235e-01,8.80000e-02,
-2.8656572e-01,7.04000e-01,
-2.8652909e-01,8.80000e-02,
-2.8649247e-01,7.04000e-01,
-2.8645587e-01,8.80000e-02,
-2.8641924e-01,7.04000e-01,
-2.8638262e-01,1.76000e-01,
-2.8634599e-01,7.04000e-01,
-2.8630936e-01,8.80000e-02,
-2.8627276e-01,7.04000e-01,
-2.8623614e-01,8.80000e-02,
-2.8619951e-01,8.80000e-01,
-2.8616288e-01,8.80000e-02,
-2.8612626e-01,7.04000e-01,
-2.8608966e-01,8.80000e-02,
-2.8605303e-01,7.04000e-01,
-2.8601640e-01,8.80000e-02,
-2.8597978e-01,7.04000e-01,
-2.8594315e-01,8.80000e-02,
-2.8590655e-01,6.16000e-01,
-2.8586993e-01,8.80000e-02,
-2.8583330e-01,8.80000e-01,
-2.8579667e-01,8.80000e-02,
-2.8576005e-01,7.04000e-01,
-2.8572345e-01,8.80000e-02,
-2.8568682e-01,7.04000e-01,
-2.8565019e-01,8.80000e-02,
-2.8561357e-01,7.92000e-01,
-2.8557694e-01,8.80000e-02,
-2.8554034e-01,7.04000e-01,
-2.8550372e-01,8.80000e-02,
-2.8546709e-01,7.04000e-01,
-2.8543046e-01,8.80000e-02,
-2.8539383e-01,7.04000e-01,
-2.8535724e-01,8.80000e-02,
-2.8532061e-01,7.04000e-01,
-2.8528398e-01,8.80000e-02,
-2.8524736e-01,7.92000e-01,
-2.8521073e-01,8.80000e-02,
-2.8517413e-01,7.04000e-01,
-2.8513750e-01,8.80000e-02,
-2.8510088e-01,7.04000e-01,
-2.8506425e-01,8.80000e-02,
-2.8502762e-01,7.92000e-01,
-2.8499103e-01,8.80000e-02,
-2.8495440e-01,6.16000e-01,
-2.8491777e-01,8.80000e-02,
-2.8488114e-01,7.04000e-01,
-2.8484452e-01,8.80000e-02,
-2.8480792e-01,7.92000e-01,
-2.8477129e-01,8.80000e-02,
-2.8473467e-01,7.04000e-01,
-2.8469804e-01,8.80000e-02,
-2.8466141e-01,7.04000e-01,
-2.8462481e-01,8.80000e-02,
-2.8458819e-01,7.92000e-01,
-2.8455156e-01,8.80000e-02,
-2.8451493e-01,7.04000e-01,
-2.8447831e-01,8.80000e-02,
-2.8444171e-01,7.04000e-01,
-2.8440508e-01,8.80000e-02,
-2.8436846e-01,7.04000e-01,
-2.8433183e-01,1.76000e-01,
-2.8429520e-01,7.04000e-01,
-2.8425860e-01,8.80000e-02,
-2.8422198e-01,7.04000e-01,
-2.8418535e-01,8.80000e-02,
-2.8414872e-01,6.16000e-01,
-2.8411210e-01,0.00000e+00,
-2.8407550e-01,7.92000e-01,
-2.8403887e-01,8.80000e-02,
-2.8400224e-01,7.04000e-01,
-2.8396562e-01,8.80000e-02,
-2.8392899e-01,7.04000e-01,
-2.8389239e-01,8.80000e-02,
-2.8385577e-01,7.04000e-01,
-2.8381914e-01,8.80000e-02,
-2.8378251e-01,7.04000e-01,
-2.8374588e-01,8.80000e-02,
-2.8370929e-01,7.04000e-01,
-2.8367266e-01,1.76000e-01,
-2.8363603e-01,7.04000e-01,
-2.8359941e-01,8.80000e-02,
-2.8356278e-01,7.04000e-01,
-2.8352618e-01,8.80000e-02,
-2.8348956e-01,8.80000e-01,
-2.8345293e-01,8.80000e-02,
-2.8341630e-01,7.04000e-01,
-2.8337967e-01,8.80000e-02,
-2.8334308e-01,8.80000e-01,
-2.8330645e-01,1.76000e-01,
-2.8326982e-01,8.80000e-01,
-2.8323320e-01,8.80000e-02,
-2.8319657e-01,7.04000e-01,
-2.8315997e-01,8.80000e-02,
-2.8312334e-01,8.80000e-01,
-2.8308672e-01,8.80000e-02,
-2.8305009e-01,7.04000e-01,
-2.8301346e-01,8.80000e-02,
-2.8297687e-01,7.04000e-01,
-2.8294024e-01,8.80000e-02,
-2.8290361e-01,7.04000e-01,
-2.8286698e-01,8.80000e-02,
-2.8283036e-01,7.04000e-01,
-2.8279376e-01,8.80000e-02,
-2.8275713e-01,7.04000e-01,
-2.8272051e-01,8.80000e-02,
-2.8268388e-01,6.16000e-01,
-2.8264725e-01,8.80000e-02,
-2.8261065e-01,7.04000e-01,
-2.8257403e-01,8.80000e-02,
-2.8253740e-01,8.80000e-01,
-2.8250077e-01,8.80000e-02,
-2.8246415e-01,7.04000e-01,
-2.8242755e-01,8.80000e-02,
-2.8239092e-01,7.04000e-01,
-2.8235430e-01,1.76000e-01,
-2.8231767e-01,7.04000e-01,
-2.8228104e-01,1.76000e-01,
-2.8224444e-01,7.04000e-01,
-2.8220782e-01,8.80000e-02,
-2.8217119e-01,7.04000e-01,
-2.8213456e-01,8.80000e-02,
-2.8209794e-01,7.04000e-01,
-2.8206134e-01,8.80000e-02,
-2.8202471e-01,6.16000e-01,
-2.8198808e-01,8.80000e-02,
-2.8195146e-01,7.04000e-01,
-2.8191483e-01,8.80000e-02,
-2.8187823e-01,6.16000e-01,
-2.8184161e-01,8.80000e-02,
-2.8180498e-01,7.04000e-01,
-2.8176835e-01,8.80000e-02,
-2.8173172e-01,7.04000e-01,
-2.8169513e-01,8.80000e-02,
-2.8165850e-01,7.04000e-01,
-2.8162187e-01,8.80000e-02,
-2.8158525e-01,7.92000e-01,
-2.8154862e-01,8.80000e-02,
-2.8151202e-01,7.92000e-01,
-2.8147539e-01,8.80000e-02,
-2.8143877e-01,7.04000e-01,
-2.8140214e-01,8.80000e-02,
-2.8136551e-01,6.16000e-01,
-2.8132892e-01,8.80000e-02,
-2.8129229e-01,7.04000e-01,
-2.8125566e-01,1.76000e-01,
-2.8121904e-01,6.16000e-01,
-2.8118241e-01,8.80000e-02,
-2.8114581e-01,7.92000e-01,
-2.8110918e-01,0.00000e+00,
-2.8107256e-01,7.92000e-01,
-2.8103593e-01,8.80000e-02,
-2.8099930e-01,7.04000e-01,
-2.8096271e-01,8.80000e-02,
-2.8092608e-01,7.04000e-01,
-2.8088945e-01,8.80000e-02,
-2.8085282e-01,7.04000e-01,
-2.8081620e-01,8.80000e-02,
-2.8077960e-01,7.04000e-01,
-2.8074297e-01,8.80000e-02,
-2.8070635e-01,8.80000e-01,
-2.8066972e-01,8.80000e-02,
-2.8063309e-01,8.80000e-01,
-2.8059649e-01,8.80000e-02,
-2.8055987e-01,8.80000e-01,
-2.8052324e-01,8.80000e-02,
-2.8048661e-01,7.04000e-01,
-2.8044999e-01,8.80000e-02,
-2.8041339e-01,7.04000e-01,
-2.8037676e-01,1.76000e-01,
-2.8034014e-01,7.04000e-01,
-2.8030351e-01,8.80000e-02,
-2.8026688e-01,7.04000e-01,
-2.8023028e-01,8.80000e-02,
-2.8019366e-01,6.16000e-01,
-2.8015703e-01,8.80000e-02,
-2.8012040e-01,7.04000e-01,
-2.8008378e-01,8.80000e-02,
-2.8004718e-01,7.04000e-01,
-2.8001055e-01,8.80000e-02,
-2.7997392e-01,7.04000e-01,
-2.7993730e-01,8.80000e-02,
-2.7990067e-01,6.16000e-01,
-2.7986407e-01,8.80000e-02,
-2.7982745e-01,7.04000e-01,
-2.7979082e-01,8.80000e-02,
-2.7975419e-01,8.80000e-01,
-2.7971756e-01,8.80000e-02,
-2.7968097e-01,7.04000e-01,
-2.7964434e-01,8.80000e-02,
-2.7960771e-01,7.04000e-01,
-2.7957109e-01,8.80000e-02,
-2.7953446e-01,8.80000e-01,
-2.7949786e-01,8.80000e-02,
-2.7946123e-01,7.04000e-01,
-2.7942461e-01,8.80000e-02,
-2.7938798e-01,7.04000e-01,
-2.7935135e-01,8.80000e-02,
-2.7931476e-01,7.04000e-01,
-2.7927813e-01,8.80000e-02,
-2.7924150e-01,7.04000e-01,
-2.7920488e-01,8.80000e-02,
-2.7916825e-01,7.04000e-01,
-2.7913165e-01,8.80000e-02,
-2.7909502e-01,7.04000e-01,
-2.7905840e-01,8.80000e-02,
-2.7902177e-01,7.04000e-01,
-2.7898514e-01,8.80000e-02,
-2.7894855e-01,7.04000e-01,
-2.7891192e-01,8.80000e-02,
-2.7887529e-01,7.04000e-01,
-2.7883866e-01,8.80000e-02,
-2.7880204e-01,6.16000e-01,
-2.7876544e-01,8.80000e-02,
-2.7872881e-01,7.92000e-01,
-2.7869219e-01,8.80000e-02,
-2.7865556e-01,7.04000e-01,
-2.7861893e-01,8.80000e-02,
-2.7858233e-01,7.04000e-01,
-2.7854571e-01,8.80000e-02,
-2.7850908e-01,7.04000e-01,
-2.7847245e-01,8.80000e-02,
-2.7843583e-01,7.04000e-01,
-2.7839923e-01,8.80000e-02,
-2.7836260e-01,7.04000e-01,
-2.7832597e-01,8.80000e-02,
-2.7828935e-01,8.80000e-01,
-2.7825272e-01,1.76000e-01,
-2.7821612e-01,7.92000e-01,
-2.7817950e-01,8.80000e-02,
-2.7814287e-01,7.04000e-01,
-2.7810624e-01,8.80000e-02,
-2.7806962e-01,8.80000e-01,
-2.7803302e-01,8.80000e-02,
-2.7799639e-01,7.04000e-01,
-2.7795976e-01,8.80000e-02,
-2.7792314e-01,7.04000e-01,
-2.7788651e-01,8.80000e-02,
-2.7784991e-01,7.04000e-01,
-2.7781329e-01,8.80000e-02,
-2.7777666e-01,7.04000e-01,
-2.7774003e-01,8.80000e-02,
-2.7770340e-01,7.92000e-01,
-2.7766681e-01,8.80000e-02,
-2.7763018e-01,7.04000e-01,
-2.7759355e-01,8.80000e-02,
-2.7755693e-01,7.04000e-01,
-2.7752030e-01,8.80000e-02,
-2.7748370e-01,6.16000e-01,
-2.7744707e-01,8.80000e-02,
-2.7741045e-01,7.04000e-01,
-2.7737382e-01,8.80000e-02,
-2.7733719e-01,7.92000e-01,
-2.7730060e-01,8.80000e-02,
-2.7726397e-01,7.92000e-01,
-2.7722734e-01,8.80000e-02,
-2.7719072e-01,7.04000e-01,
-2.7715409e-01,8.80000e-02,
-2.7711749e-01,6.16000e-01,
-2.7708086e-01,8.80000e-02,
-2.7704424e-01,7.92000e-01,
-2.7700761e-01,1.76000e-01,
-2.7697098e-01,7.04000e-01,
-2.7693439e-01,8.80000e-02,
-2.7689776e-01,7.04000e-01,
-2.7686113e-01,8.80000e-02,
-2.7682450e-01,7.92000e-01,
-2.7678788e-01,8.80000e-02,
-2.7675128e-01,7.04000e-01,
-2.7671465e-01,1.76000e-01,
-2.7667803e-01,8.80000e-01,
-2.7664140e-01,8.80000e-02,
-2.7660477e-01,8.80000e-01,
-2.7656817e-01,1.76000e-01,
-2.7653155e-01,7.04000e-01,
-2.7649492e-01,8.80000e-02,
-2.7645829e-01,7.04000e-01,
-2.7642167e-01,8.80000e-02,
-2.7638507e-01,7.04000e-01,
-2.7634844e-01,8.80000e-02,
-2.7631181e-01,7.92000e-01,
-2.7627519e-01,8.80000e-02,
-2.7623856e-01,7.04000e-01,
-2.7620196e-01,8.80000e-02,
-2.7616534e-01,7.04000e-01,
-2.7612871e-01,8.80000e-02,
-2.7609208e-01,7.04000e-01,
-2.7605546e-01,8.80000e-02,
-2.7601886e-01,7.92000e-01,
-2.7598223e-01,8.80000e-02,
-2.7594560e-01,7.04000e-01,
-2.7590898e-01,8.80000e-02,
-2.7587235e-01,8.80000e-01,
-2.7583575e-01,8.80000e-02,
-2.7579913e-01,7.92000e-01,
-2.7576250e-01,1.76000e-01,
-2.7572587e-01,6.16000e-01,
-2.7568924e-01,8.80000e-02,
-2.7565265e-01,6.16000e-01,
-2.7561602e-01,8.80000e-02,
-2.7557939e-01,7.04000e-01,
-2.7554277e-01,8.80000e-02,
-2.7550614e-01,7.04000e-01,
-2.7546954e-01,8.80000e-02,
-2.7543291e-01,7.04000e-01,
-2.7539629e-01,8.80000e-02,
-2.7535966e-01,7.04000e-01,
-2.7532303e-01,8.80000e-02,
-2.7528644e-01,6.16000e-01,
-2.7524981e-01,8.80000e-02,
-2.7521318e-01,7.04000e-01,
-2.7517655e-01,8.80000e-02,
-2.7513993e-01,7.04000e-01,
-2.7510333e-01,1.76000e-01,
-2.7506670e-01,7.04000e-01,
-2.7503008e-01,8.80000e-02,
-2.7499345e-01,7.04000e-01,
-2.7495682e-01,8.80000e-02,
-2.7492023e-01,7.04000e-01,
-2.7488360e-01,8.80000e-02,
-2.7484697e-01,8.80000e-01,
-2.7481034e-01,8.80000e-02,
-2.7477372e-01,7.04000e-01,
-2.7473712e-01,8.80000e-02,
-2.7470049e-01,8.80000e-01,
-2.7466387e-01,8.80000e-02,
-2.7462724e-01,7.04000e-01,
-2.7459061e-01,8.80000e-02,
-2.7455401e-01,7.04000e-01,
-2.7451739e-01,8.80000e-02,
-2.7448076e-01,7.04000e-01,
-2.7444413e-01,8.80000e-02,
-2.7440751e-01,7.04000e-01,
-2.7437091e-01,8.80000e-02,
-2.7433428e-01,6.16000e-01,
-2.7429765e-01,8.80000e-02,
-2.7426103e-01,7.04000e-01,
-2.7422440e-01,8.80000e-02,
-2.7418780e-01,7.04000e-01,
-2.7415118e-01,8.80000e-02,
-2.7411455e-01,7.04000e-01,
-2.7407792e-01,8.80000e-02,
-2.7404130e-01,7.04000e-01,
-2.7400470e-01,8.80000e-02,
-2.7396807e-01,7.04000e-01,
-2.7393144e-01,1.76000e-01,
-2.7389482e-01,7.04000e-01,
-2.7385819e-01,8.80000e-02,
-2.7382159e-01,7.04000e-01,
-2.7378497e-01,8.80000e-02,
-2.7374834e-01,7.04000e-01,
-2.7371171e-01,8.80000e-02,
-2.7367508e-01,7.04000e-01,
-2.7363849e-01,8.80000e-02,
-2.7360186e-01,7.04000e-01,
-2.7356523e-01,8.80000e-02,
-2.7352861e-01,7.04000e-01,
-2.7349198e-01,8.80000e-02,
-2.7345538e-01,7.04000e-01,
-2.7341875e-01,8.80000e-02,
-2.7338213e-01,7.04000e-01,
-2.7334550e-01,8.80000e-02,
-2.7330887e-01,7.04000e-01,
-2.7327228e-01,8.80000e-02,
-2.7323565e-01,7.92000e-01,
-2.7319902e-01,8.80000e-02,
-2.7316239e-01,7.04000e-01,
-2.7312577e-01,8.80000e-02,
-2.7308917e-01,7.04000e-01,
-2.7305254e-01,8.80000e-02,
-2.7301592e-01,7.04000e-01,
-2.7297929e-01,8.80000e-02,
-2.7294266e-01,7.04000e-01,
-2.7290606e-01,8.80000e-02,
-2.7286944e-01,7.04000e-01,
-2.7283281e-01,8.80000e-02,
-2.7279618e-01,7.04000e-01,
-2.7275956e-01,8.80000e-02,
-2.7272296e-01,7.04000e-01,
-2.7268633e-01,8.80000e-02,
-2.7264971e-01,7.04000e-01,
-2.7261308e-01,8.80000e-02,
-2.7257645e-01,7.04000e-01,
-2.7253985e-01,8.80000e-02,
-2.7250323e-01,6.16000e-01,
-2.7246660e-01,8.80000e-02,
-2.7242997e-01,7.04000e-01,
-2.7239335e-01,8.80000e-02,
-2.7235675e-01,7.04000e-01,
-2.7232012e-01,8.80000e-02,
