X,CH1,
-1.9274905e-01,8.80000e-02,
-1.9271243e-01,7.04000e-01,
-1.9267580e-01,8.80000e-02,
-1.9263917e-01,7.04000e-01,
-1.9260255e-01,8.80000e-02,
-1.9256595e-01,7.04000e-01,
-1.9252932e-01,8.80000e-02,
-1.9249269e-01,7.04000e-01,
-1.9245607e-01,8.80000e-02,
-1.9241944e-01,7.04000e-01,
-1.9238284e-01,8.80000e-02,
-1.9234622e-01,7.04000e-01,
-1.9230959e-01,8.80000e-02,
-1.9227296e-01,7.04000e-01,
-1.9223633e-01,8.80000e-02,
-1.9219974e-01,7.04000e-01,
-1.9216311e-01,1.76000e-01,
-1.9212648e-01,6.16000e-01,
-1.9208986e-01,8.80000e-02,
-1.9205323e-01,7.04000e-01,
-1.9201663e-01,8.80000e-02,
-1.9198000e-01,7.04000e-01,
-1.9194338e-01,8.80000e-02,
-1.9190675e-01,7.04000e-01,
-1.9187012e-01,8.80000e-02,
-1.9183353e-01,7.04000e-01,
-1.9179690e-01,8.80000e-02,
-1.9176027e-01,8.80000e-01,
-1.9172364e-01,8.80000e-02,
-1.9168702e-01,7.04000e-01,
-1.9165042e-01,8.80000e-02,
-1.9161379e-01,7.04000e-01,
-1.9157717e-01,8.80000e-02,
-1.9154054e-01,8.80000e-01,
-1.9150391e-01,1.76000e-01,
-1.9146731e-01,7.04000e-01,
-1.9143069e-01,8.80000e-02,
-1.9139406e-01,7.04000e-01,
-1.9135743e-01,8.80000e-02,
-1.9132081e-01,6.16000e-01,
-1.9128421e-01,1.76000e-01,
-1.9124758e-01,7.04000e-01,
-1.9121096e-01,8.80000e-02,
-1.9117433e-01,7.04000e-01,
-1.9113770e-01,8.80000e-02,
-1.9110110e-01,7.04000e-01,
-1.9106448e-01,8.80000e-02,
-1.9102785e-01,7.04000e-01,
-1.9099122e-01,1.76000e-01,
-1.9095460e-01,7.04000e-01,
-1.9091800e-01,8.80000e-02,
-1.9088137e-01,7.92000e-01,
-1.9084474e-01,8.80000e-02,
-1.9080812e-01,9.68000e-01,
-1.9077149e-01,8.80000e-02,
-1.9073489e-01,7.04000e-01,
-1.9069827e-01,1.76000e-01,
-1.9066164e-01,7.92000e-01,
-1.9062501e-01,8.80000e-02,
-1.9058838e-01,7.04000e-01,
-1.9055179e-01,8.80000e-02,
-1.9051516e-01,7.04000e-01,
-1.9047853e-01,1.76000e-01,
-1.9044191e-01,7.04000e-01,
-1.9040528e-01,8.80000e-02,
-1.9036868e-01,7.04000e-01,
-1.9033206e-01,8.80000e-02,
-1.9029543e-01,6.16000e-01,
-1.9025880e-01,8.80000e-02,
-1.9022217e-01,7.92000e-01,
-1.9018558e-01,1.76000e-01,
-1.9014895e-01,7.04000e-01,
-1.9011232e-01,8.80000e-02,
-1.9007570e-01,7.04000e-01,
-1.9003907e-01,1.76000e-01,
-1.9000247e-01,7.92000e-01,
-1.8996584e-01,8.80000e-02,
-1.8992922e-01,7.04000e-01,
-1.8989259e-01,1.76000e-01,
-1.8985596e-01,7.04000e-01,
-1.8981937e-01,8.80000e-02,
-1.8978274e-01,7.04000e-01,
-1.8974611e-01,8.80000e-02,
-1.8970948e-01,7.04000e-01,
-1.8967286e-01,8.80000e-02,
-1.8963626e-01,7.92000e-01,
-1.8959963e-01,8.80000e-02,
-1.8956301e-01,7.04000e-01,
-1.8952638e-01,1.76000e-01,
-1.8948975e-01,7.92000e-01,
-1.8945315e-01,1.76000e-01,
-1.8941653e-01,7.04000e-01,
-1.8937990e-01,8.80000e-02,
-1.8934327e-01,7.04000e-01,
-1.8930665e-01,8.80000e-02,
-1.8927005e-01,7.04000e-01,
-1.8923342e-01,8.80000e-02,
-1.8919680e-01,7.04000e-01,
-1.8916017e-01,1.76000e-01,
-1.8912354e-01,6.16000e-01,
-1.8908694e-01,8.80000e-02,
-1.8905032e-01,7.04000e-01,
-1.8901369e-01,8.80000e-02,
-1.8897706e-01,7.04000e-01,
-1.8894044e-01,1.76000e-01,
-1.8890384e-01,7.04000e-01,
-1.8886721e-01,8.80000e-02,
-1.8883058e-01,7.04000e-01,
-1.8879396e-01,8.80000e-02,
-1.8875733e-01,7.04000e-01,
-1.8872073e-01,8.80000e-02,
-1.8868411e-01,6.16000e-01,
-1.8864748e-01,8.80000e-02,
-1.8861085e-01,8.80000e-01,
-1.8857422e-01,8.80000e-02,
-1.8853763e-01,7.04000e-01,
-1.8850100e-01,8.80000e-02,
-1.8846437e-01,7.04000e-01,
-1.8842775e-01,8.80000e-02,
-1.8839112e-01,8.80000e-01,
-1.8835452e-01,8.80000e-02,
-1.8831789e-01,8.80000e-01,
-1.8828127e-01,8.80000e-02,
-1.8824464e-01,7.04000e-01,
-1.8820801e-01,1.76000e-01,
-1.8817142e-01,8.80000e-01,
-1.8813479e-01,1.76000e-01,
-1.8809816e-01,7.04000e-01,
-1.8806154e-01,8.80000e-02,
-1.8802491e-01,7.04000e-01,
-1.8798831e-01,8.80000e-02,
-1.8795168e-01,7.92000e-01,
-1.8791506e-01,8.80000e-02,
-1.8787843e-01,7.04000e-01,
-1.8784180e-01,1.76000e-01,
-1.8780521e-01,6.16000e-01,
-1.8776858e-01,1.76000e-01,
-1.8773195e-01,7.04000e-01,
-1.8769532e-01,8.80000e-02,
-1.8765870e-01,7.04000e-01,
-1.8762210e-01,8.80000e-02,
-1.8758547e-01,7.04000e-01,
-1.8754885e-01,8.80000e-02,
-1.8751222e-01,7.04000e-01,
-1.8747559e-01,8.80000e-02,
-1.8743899e-01,6.16000e-01,
-1.8740237e-01,8.80000e-02,
-1.8736574e-01,7.92000e-01,
-1.8732911e-01,8.80000e-02,
-1.8729249e-01,7.04000e-01,
-1.8725589e-01,8.80000e-02,
-1.8721926e-01,7.04000e-01,
-1.8718264e-01,8.80000e-02,
-1.8714601e-01,7.92000e-01,
-1.8710938e-01,1.76000e-01,
-1.8707278e-01,7.04000e-01,
-1.8703616e-01,8.80000e-02,
-1.8699953e-01,7.04000e-01,
-1.8696290e-01,8.80000e-02,
-1.8692628e-01,6.16000e-01,
-1.8688968e-01,8.80000e-02,
-1.8685305e-01,7.04000e-01,
-1.8681642e-01,8.80000e-02,
-1.8677980e-01,7.04000e-01,
-1.8674317e-01,8.80000e-02,
-1.8670657e-01,6.16000e-01,
-1.8666995e-01,8.80000e-02,
-1.8663332e-01,7.04000e-01,
-1.8659669e-01,8.80000e-02,
-1.8656006e-01,7.04000e-01,
-1.8652347e-01,8.80000e-02,
-1.8648684e-01,7.92000e-01,
-1.8645021e-01,8.80000e-02,
-1.8641359e-01,7.04000e-01,
-1.8637696e-01,8.80000e-02,
-1.8634036e-01,7.04000e-01,
-1.8630373e-01,8.80000e-02,
-1.8626711e-01,7.04000e-01,
-1.8623048e-01,8.80000e-02,
-1.8619385e-01,8.80000e-01,
-1.8615726e-01,8.80000e-02,
-1.8612063e-01,7.04000e-01,
-1.8608400e-01,1.76000e-01,
-1.8604738e-01,7.04000e-01,
-1.8601075e-01,8.80000e-02,
-1.8597415e-01,7.04000e-01,
-1.8593752e-01,8.80000e-02,
-1.8590090e-01,7.04000e-01,
-1.8586427e-01,8.80000e-02,
-1.8582764e-01,7.92000e-01,
-1.8579105e-01,8.80000e-02,
-1.8575442e-01,7.04000e-01,
-1.8571779e-01,8.80000e-02,
-1.8568116e-01,7.04000e-01,
-1.8564454e-01,8.80000e-02,
-1.8560794e-01,7.04000e-01,
-1.8557131e-01,8.80000e-02,
-1.8553469e-01,6.16000e-01,
-1.8549806e-01,8.80000e-02,
-1.8546143e-01,7.04000e-01,
-1.8542483e-01,8.80000e-02,
-1.8538821e-01,7.04000e-01,
-1.8535158e-01,1.76000e-01,
-1.8531495e-01,7.04000e-01,
-1.8527833e-01,8.80000e-02,
-1.8524173e-01,7.04000e-01,
-1.8520510e-01,8.80000e-02,
-1.8516847e-01,7.04000e-01,
-1.8513185e-01,8.80000e-02,
-1.8509522e-01,7.04000e-01,
-1.8505862e-01,1.76000e-01,
-1.8502200e-01,7.04000e-01,
-1.8498537e-01,8.80000e-02,
-1.8494874e-01,7.04000e-01,
-1.8491212e-01,8.80000e-02,
-1.8487552e-01,7.04000e-01,
-1.8483889e-01,1.76000e-01,
-1.8480226e-01,7.04000e-01,
-1.8476564e-01,8.80000e-02,
-1.8472901e-01,7.04000e-01,
-1.8469241e-01,8.80000e-02,
-1.8465579e-01,7.04000e-01,
-1.8461916e-01,1.76000e-01,
-1.8458253e-01,7.04000e-01,
-1.8454590e-01,1.76000e-01,
-1.8450931e-01,7.04000e-01,
-1.8447268e-01,8.80000e-02,
-1.8443605e-01,6.16000e-01,
-1.8439943e-01,8.80000e-02,
-1.8436280e-01,7.04000e-01,
-1.8432620e-01,8.80000e-02,
-1.8428957e-01,7.04000e-01,
-1.8425295e-01,8.80000e-02,
-1.8421632e-01,7.04000e-01,
-1.8417969e-01,8.80000e-02,
-1.8414310e-01,7.04000e-01,
-1.8410647e-01,8.80000e-02,
-1.8406984e-01,7.04000e-01,
-1.8403322e-01,8.80000e-02,
-1.8399659e-01,7.04000e-01,
-1.8395999e-01,8.80000e-02,
-1.8392336e-01,7.04000e-01,
-1.8388674e-01,8.80000e-02,
-1.8385011e-01,7.04000e-01,
-1.8381348e-01,8.80000e-02,
-1.8377689e-01,7.04000e-01,
-1.8374026e-01,1.76000e-01,
-1.8370363e-01,7.04000e-01,
-1.8366700e-01,1.76000e-01,
-1.8363038e-01,8.80000e-01,
-1.8359378e-01,8.80000e-02,
-1.8355715e-01,8.80000e-01,
-1.8352053e-01,1.76000e-01,
-1.8348390e-01,7.04000e-01,
-1.8344727e-01,1.76000e-01,
-1.8341067e-01,7.04000e-01,
-1.8337405e-01,8.80000e-02,
-1.8333742e-01,7.04000e-01,
-1.8330079e-01,8.80000e-02,
-1.8326417e-01,7.04000e-01,
-1.8322757e-01,8.80000e-02,
-1.8319094e-01,7.04000e-01,
-1.8315431e-01,8.80000e-02,
-1.8311769e-01,7.92000e-01,
-1.8308106e-01,1.76000e-01,
-1.8304446e-01,6.16000e-01,
-1.8300784e-01,8.80000e-02,
-1.8297121e-01,7.04000e-01,
-1.8293458e-01,8.80000e-02,
-1.8289796e-01,7.04000e-01,
-1.8286136e-01,8.80000e-02,
-1.8282473e-01,8.80000e-01,
-1.8278810e-01,8.80000e-02,
-1.8275148e-01,7.04000e-01,
-1.8271485e-01,1.76000e-01,
-1.8267825e-01,7.04000e-01,
-1.8264163e-01,8.80000e-02,
-1.8260500e-01,7.04000e-01,
-1.8256837e-01,8.80000e-02,
-1.8253174e-01,7.04000e-01,
-1.8249515e-01,1.76000e-01,
-1.8245852e-01,7.04000e-01,
-1.8242189e-01,1.76000e-01,
-1.8238527e-01,7.92000e-01,
-1.8234864e-01,8.80000e-02,
-1.8231204e-01,7.92000e-01,
-1.8227541e-01,8.80000e-02,
-1.8223879e-01,7.04000e-01,
-1.8220216e-01,8.80000e-02,
-1.8216553e-01,7.04000e-01,
-1.8212894e-01,8.80000e-02,
-1.8209231e-01,7.92000e-01,
-1.8205568e-01,8.80000e-02,
-1.8201905e-01,6.16000e-01,
-1.8198243e-01,8.80000e-02,
-1.8194583e-01,7.04000e-01,
-1.8190920e-01,1.76000e-01,
-1.8187258e-01,7.04000e-01,
-1.8183595e-01,8.80000e-02,
-1.8179932e-01,7.04000e-01,
-1.8176273e-01,8.80000e-02,
-1.8172610e-01,6.16000e-01,
-1.8168947e-01,1.76000e-01,
-1.8165284e-01,7.04000e-01,
-1.8161622e-01,8.80000e-02,
-1.8157962e-01,7.04000e-01,
-1.8154299e-01,8.80000e-02,
-1.8150637e-01,7.92000e-01,
-1.8146974e-01,8.80000e-02,
-1.8143311e-01,7.04000e-01,
-1.8139651e-01,1.76000e-01,
-1.8135989e-01,6.16000e-01,
-1.8132326e-01,8.80000e-02,
-1.8128663e-01,7.04000e-01,
-1.8125001e-01,1.76000e-01,
-1.8121341e-01,7.04000e-01,
-1.8117678e-01,1.76000e-01,
-1.8114015e-01,7.04000e-01,
-1.8110353e-01,8.80000e-02,
-1.8106690e-01,7.92000e-01,
-1.8103030e-01,8.80000e-02,
-1.8099368e-01,7.04000e-01,
-1.8095705e-01,8.80000e-02,
-1.8092042e-01,7.04000e-01,
-1.8088380e-01,8.80000e-02,
-1.8084720e-01,7.04000e-01,
-1.8081057e-01,8.80000e-02,
-1.8077394e-01,7.92000e-01,
-1.8073732e-01,8.80000e-02,
-1.8070069e-01,7.04000e-01,
-1.8066409e-01,8.80000e-02,
-1.8062747e-01,7.04000e-01,
-1.8059084e-01,8.80000e-02,
-1.8055421e-01,6.16000e-01,
-1.8051758e-01,8.80000e-02,
-1.8048099e-01,7.04000e-01,
-1.8044436e-01,8.80000e-02,
-1.8040773e-01,7.04000e-01,
-1.8037111e-01,8.80000e-02,
-1.8033448e-01,9.68000e-01,
-1.8029788e-01,8.80000e-02,
-1.8026125e-01,7.04000e-01,
-1.8022463e-01,8.80000e-02,
-1.8018800e-01,7.04000e-01,
-1.8015137e-01,8.80000e-02,
-1.8011478e-01,7.04000e-01,
-1.8007815e-01,8.80000e-02,
-1.8004152e-01,7.04000e-01,
-1.8000489e-01,8.80000e-02,
-1.7996827e-01,7.92000e-01,
-1.7993167e-01,8.80000e-02,
-1.7989504e-01,6.16000e-01,
-1.7985842e-01,8.80000e-02,
-1.7982179e-01,6.16000e-01,
-1.7978516e-01,8.80000e-02,
-1.7974856e-01,7.04000e-01,
-1.7971194e-01,1.76000e-01,
-1.7967531e-01,7.04000e-01,
-1.7963868e-01,8.80000e-02,
-1.7960206e-01,7.04000e-01,
-1.7956546e-01,8.80000e-02,
-1.7952883e-01,7.04000e-01,
-1.7949221e-01,1.76000e-01,
-1.7945558e-01,7.92000e-01,
-1.7941895e-01,8.80000e-02,
-1.7938235e-01,7.04000e-01,
-1.7934573e-01,1.76000e-01,
-1.7930910e-01,7.04000e-01,
-1.7927247e-01,8.80000e-02,
-1.7923585e-01,7.04000e-01,
-1.7919925e-01,8.80000e-02,
-1.7916262e-01,7.04000e-01,
-1.7912599e-01,8.80000e-02,
-1.7908937e-01,7.04000e-01,
-1.7905274e-01,8.80000e-02,
-1.7901614e-01,7.04000e-01,
-1.7897952e-01,8.80000e-02,
-1.7894289e-01,7.04000e-01,
-1.7890626e-01,1.76000e-01,
-1.7886963e-01,7.04000e-01,
-1.7883304e-01,8.80000e-02,
-1.7879641e-01,6.16000e-01,
-1.7875978e-01,1.76000e-01,
-1.7872316e-01,7.04000e-01,
-1.7868653e-01,8.80000e-02,
-1.7864993e-01,8.80000e-01,
-1.7861331e-01,8.80000e-02,
-1.7857668e-01,6.16000e-01,
-1.7854005e-01,8.80000e-02,
-1.7850342e-01,7.04000e-01,
-1.7846683e-01,8.80000e-02,
-1.7843020e-01,7.04000e-01,
-1.7839357e-01,8.80000e-02,
-1.7835695e-01,8.80000e-01,
-1.7832032e-01,8.80000e-02,
-1.7828372e-01,8.80000e-01,
-1.7824709e-01,8.80000e-02,
-1.7821047e-01,7.04000e-01,
-1.7817384e-01,8.80000e-02,
-1.7813721e-01,7.04000e-01,
-1.7810062e-01,8.80000e-02,
-1.7806399e-01,7.04000e-01,
-1.7802736e-01,8.80000e-02,
-1.7799073e-01,6.16000e-01,
-1.7795411e-01,8.80000e-02,
-1.7791751e-01,7.04000e-01,
-1.7788088e-01,1.76000e-01,
-1.7784426e-01,8.80000e-01,
-1.7780763e-01,8.80000e-02,
-1.7777100e-01,7.04000e-01,
-1.7773440e-01,1.76000e-01,
-1.7769778e-01,7.92000e-01,
-1.7766115e-01,1.76000e-01,
-1.7762452e-01,7.04000e-01,
-1.7758790e-01,8.80000e-02,
-1.7755130e-01,7.04000e-01,
-1.7751467e-01,8.80000e-02,
-1.7747805e-01,7.04000e-01,
-1.7744142e-01,8.80000e-02,
-1.7740479e-01,7.04000e-01,
-1.7736819e-01,1.76000e-01,
-1.7733157e-01,7.04000e-01,
-1.7729494e-01,8.80000e-02,
-1.7725831e-01,7.04000e-01,
-1.7722169e-01,8.80000e-02,
-1.7718509e-01,7.04000e-01,
-1.7714846e-01,8.80000e-02,
-1.7711183e-01,6.16000e-01,
-1.7707521e-01,8.80000e-02,
-1.7703858e-01,7.04000e-01,
-1.7700198e-01,8.80000e-02,
-1.7696536e-01,7.04000e-01,
-1.7692873e-01,1.76000e-01,
-1.7689210e-01,7.04000e-01,
-1.7685547e-01,8.80000e-02,
-1.7681888e-01,7.04000e-01,
-1.7678225e-01,8.80000e-02,
-1.7674562e-01,7.92000e-01,
-1.7670900e-01,8.80000e-02,
-1.7667237e-01,7.04000e-01,
-1.7663577e-01,8.80000e-02,
-1.7659914e-01,7.04000e-01,
-1.7656252e-01,1.76000e-01,
-1.7652589e-01,8.80000e-01,
-1.7648926e-01,8.80000e-02,
-1.7645267e-01,7.04000e-01,
-1.7641604e-01,8.80000e-02,
-1.7637941e-01,7.04000e-01,
-1.7634279e-01,8.80000e-02,
-1.7630616e-01,6.16000e-01,
-1.7626956e-01,8.80000e-02,
-1.7623293e-01,7.04000e-01,
-1.7619631e-01,8.80000e-02,
-1.7615968e-01,7.04000e-01,
-1.7612305e-01,8.80000e-02,
-1.7608646e-01,7.04000e-01,
-1.7604983e-01,8.80000e-02,
-1.7601320e-01,6.16000e-01,
-1.7597657e-01,8.80000e-02,
-1.7593995e-01,7.04000e-01,
-1.7590335e-01,8.80000e-02,
-1.7586672e-01,6.16000e-01,
-1.7583010e-01,8.80000e-02,
-1.7579347e-01,7.04000e-01,
-1.7575684e-01,8.80000e-02,
-1.7572024e-01,6.16000e-01,
-1.7568362e-01,8.80000e-02,
-1.7564699e-01,7.04000e-01,
-1.7561036e-01,1.76000e-01,
-1.7557374e-01,7.04000e-01,
-1.7553714e-01,8.80000e-02,
-1.7550051e-01,7.04000e-01,
-1.7546389e-01,8.80000e-02,
-1.7542726e-01,8.80000e-01,
-1.7539063e-01,8.80000e-02,
-1.7535403e-01,7.04000e-01,
-1.7531741e-01,8.80000e-02,
-1.7528078e-01,7.04000e-01,
-1.7524415e-01,8.80000e-02,
-1.7520753e-01,7.04000e-01,
-1.7517093e-01,8.80000e-02,
-1.7513430e-01,8.80000e-01,
-1.7509767e-01,1.76000e-01,
-1.7506105e-01,7.04000e-01,
-1.7502442e-01,8.80000e-02,
-1.7498782e-01,7.04000e-01,
-1.7495120e-01,8.80000e-02,
-1.7491457e-01,7.04000e-01,
-1.7487794e-01,8.80000e-02,
-1.7484131e-01,6.16000e-01,
-1.7480472e-01,1.76000e-01,
-1.7476809e-01,7.04000e-01,
-1.7473146e-01,8.80000e-02,
-1.7469484e-01,8.80000e-01,
-1.7465821e-01,1.76000e-01,
-1.7462161e-01,7.04000e-01,
-1.7458498e-01,1.76000e-01,
-1.7454836e-01,7.04000e-01,
-1.7451173e-01,1.76000e-01,
-1.7447510e-01,6.16000e-01,
-1.7443851e-01,8.80000e-02,
-1.7440188e-01,7.04000e-01,
-1.7436525e-01,8.80000e-02,
-1.7432863e-01,7.04000e-01,
-1.7429200e-01,8.80000e-02,
-1.7425540e-01,7.04000e-01,
-1.7421877e-01,1.76000e-01,
-1.7418215e-01,6.16000e-01,
-1.7414552e-01,8.80000e-02,
-1.7410889e-01,8.80000e-01,
-1.7407230e-01,1.76000e-01,
-1.7403567e-01,7.04000e-01,
-1.7399904e-01,8.80000e-02,
-1.7396241e-01,7.04000e-01,
-1.7392579e-01,8.80000e-02,
-1.7388919e-01,7.04000e-01,
-1.7385256e-01,1.76000e-01,
-1.7381594e-01,7.04000e-01,
-1.7377931e-01,8.80000e-02,
-1.7374268e-01,7.04000e-01,
-1.7370608e-01,8.80000e-02,
-1.7366946e-01,6.16000e-01,
-1.7363283e-01,8.80000e-02,
-1.7359620e-01,7.04000e-01,
-1.7355958e-01,8.80000e-02,
-1.7352298e-01,7.04000e-01,
-1.7348635e-01,8.80000e-02,
-1.7344972e-01,7.04000e-01,
-1.7341310e-01,8.80000e-02,
-1.7337647e-01,7.04000e-01,
-1.7333987e-01,8.80000e-02,
-1.7330325e-01,8.80000e-01,
-1.7326662e-01,8.80000e-02,
-1.7322999e-01,7.04000e-01,
-1.7319337e-01,8.80000e-02,
-1.7315677e-01,6.16000e-01,
-1.7312014e-01,8.80000e-02,
